subset,category,test_fold,model,mse,mae
Smelt,other,3,linear,160543.82509732843,400.67897849571136
Smelt,other,3,linear_BasExp,2333.722305804055,48.2543961782347
Smelt,all,4,featureless,153688.62265625002,392.01250000000005
Smelt,all,4,linear,8851.685393994992,85.78022261696402
Smelt,all,4,linear_BasExp,178.4659662339276,13.355623310331639
Smelt,same,4,featureless,58.45586419753084,6.605555555555554
Smelt,same,4,linear,0.9579532491688115,0.8744160877111344
Smelt,same,4,linear_BasExp,5.155670230157539,1.8425214113387405
Smelt,other,4,featureless,209084.07144628104,457.2409090909091
Smelt,other,4,linear,68758.61564352913,255.9615651792352
Smelt,other,4,linear_BasExp,915.3093384340991,29.675535424988094
Smelt,all,5,featureless,157296.03937744146,396.6015625
Smelt,all,5,linear,27629.1058329665,165.93993972347755
Smelt,all,5,linear_BasExp,34.4168920095568,5.73294294603449
Smelt,same,5,featureless,4.601111111111115,1.7999999999999998
Smelt,same,5,linear,1.082659141791011,0.9770743311701393
Smelt,same,5,linear_BasExp,1.0967253174901201,0.9185650424209779
Smelt,other,5,featureless,213161.7355371901,461.69090909090914
Smelt,other,5,linear,135841.30939589863,368.25657425060103
Smelt,other,5,linear_BasExp,1777.0212559333481,42.06404780091654
Pike,all,1,featureless,545262.9879591836,470.5380952380953
Pike,all,1,linear,78959.8361084441,263.3882354285992
Pike,all,1,linear_BasExp,7407.965162947438,66.28802731719668
Pike,same,1,featureless,334899.3958333333,501.4166666666667
Pike,same,1,linear,29946.63658231735,166.50567385822401
Pike,same,1,linear_BasExp,13504.820886616,92.92500762065713
Pike,other,1,featureless,598113.5006093665,523.6951515151516
Pike,other,1,linear,95349.36018511919,291.04086302355154
Pike,other,1,linear_BasExp,150806.974921665,341.56032917244414
Pike,all,2,featureless,21524.8539086914,127.54843749999998
Pike,all,2,linear,73533.3762306052,271.1673876537619
Pike,all,2,linear_BasExp,318.02074913248447,15.759095365288346
Pike,same,2,featureless,373368.1049382716,606.7222222222222
Pike,same,2,linear,75.16003317604157,6.326701040279659
Pike,same,2,linear_BasExp,7467.761431213887,79.56248888489853
Pike,other,2,featureless,7670.810912396693,72.5
Pike,other,2,linear,137743.70282617683,370.0601124105731
Pike,other,2,linear_BasExp,30186.259189396224,168.82522447211102
Pike,all,3,featureless,12617.697170410162,112.21718750000002
Pike,all,3,linear,68045.27887408793,255.04619147466792
Pike,all,3,linear_BasExp,6640.878848618452,61.783022721631596
Pike,same,3,featureless,104067.08641975309,322.55555555555554
Pike,same,3,linear,21844.371418779134,132.99325175165592
Pike,same,3,linear_BasExp,2930.0472061511236,48.71511424330055
Pike,other,3,featureless,33646.55636694215,183.3618181818182
Pike,other,3,linear,152116.9490214268,387.94680739110606
Pike,other,3,linear_BasExp,98976.00056778014,306.72304816418597
Pike,all,4,featureless,926967.8719750976,906.2796874999999
Pike,all,4,linear,151956.17449317736,297.2933931239925
Pike,all,4,linear_BasExp,84785.56814231588,211.62730212056368
Pike,same,4,featureless,488235.97530864197,618.5555555555555
Pike,same,4,linear,70997.38563839415,188.46143343085856
Pike,same,4,linear_BasExp,114727.94794330436,282.27266392359496
Pike,other,4,featureless,1014523.7563669423,953.3618181818183
Pike,other,4,linear,36785.69832061927,191.77951213532833
Pike,other,4,linear_BasExp,103294.19917200782,312.0612540056834
Pike,all,5,featureless,395751.2066430664,528.3265625
Pike,all,5,linear,32909.67637701337,170.64850618931507
Pike,all,5,linear_BasExp,12128.978232055048,110.11302017491596
Pike,same,5,featureless,145730.4012345679,341.5
Pike,same,5,linear,32861.74817461661,174.69902474046995
Pike,same,5,linear_BasExp,4371.13463967502,60.47879609080792
Pike,other,5,featureless,461029.0436396694,586.8618181818182
Pike,other,5,linear,87884.27047847035,224.59060951741014
Pike,other,5,linear_BasExp,160813.95606049165,399.3958729675046
