subset,category,fold_id,model,downsample,seed_id,train_size,test_size,rmse,mae,train_time
A,same,1,featureless,False,0,900,100,1.03555755266005,0.9261108093415202,0.00011372566223144531
A,same,1,linear,False,0,900,100,0.26964464462259874,0.21952377870264292,0.030301570892333984
A,same,1,tree,False,0,900,100,0.08530179534760002,0.060944649328432854,1.7039375305175781
A,other,1,featureless,False,0,1000,100,1.036909127926702,0.936099753673341,6.4849853515625e-05
A,other,1,linear,False,0,1000,100,0.2651698777828187,0.21551393888422068,0.03214097023010254
A,other,1,tree,False,0,1000,100,0.09475944326786685,0.07314816389701252,0.032415151596069336
A,all,1,featureless,False,0,1900,100,1.0362571252299808,0.9313681484635311,5.8650970458984375e-05
A,all,1,linear,False,0,1900,100,0.2667152411367142,0.21316417882368366,0.02837085723876953
A,all,1,tree,False,0,1900,100,0.08873940326919046,0.07118879373820042,0.047747135162353516
A,same,2,featureless,False,0,900,100,0.9438289856444527,0.7910228577038503,5.53131103515625e-05
A,same,2,linear,False,0,900,100,0.2617928838884101,0.2221035520805993,0.027647733688354492
A,same,2,tree,False,0,900,100,0.08780315611862831,0.0661275595928613,0.03862190246582031
A,other,2,featureless,False,0,1000,100,0.9452844048356406,0.7932600098052471,5.5789947509765625e-05
A,other,2,linear,False,0,1000,100,0.26347204668971574,0.23040924635641458,0.027693748474121094
A,other,2,tree,False,0,1000,100,0.08361335403198901,0.054900247615720266,0.04895639419555664
A,all,2,featureless,False,0,1900,100,0.9445644908432942,0.7932600098052471,7.104873657226562e-05
A,all,2,linear,False,0,1900,100,0.2623667656410501,0.225119713342338,0.028364896774291992
A,all,2,tree,False,0,1900,100,0.081044882134402,0.06459533529919115,0.05217599868774414
A,same,3,featureless,False,0,900,100,1.0288949342231761,0.8390351061230684,5.507469177246094e-05
A,same,3,linear,False,0,900,100,0.3054372805749842,0.21272490457143317,0.03172612190246582
A,same,3,tree,False,0,900,100,0.09683388199654715,0.0640392997730882,0.035584449768066406
A,other,3,featureless,False,0,1000,100,1.0297798273933698,0.8589744122258891,7.200241088867188e-05
A,other,3,linear,False,0,1000,100,0.30096909196686367,0.2289627403637246,0.028420448303222656
A,other,3,tree,False,0,1000,100,0.08681234177774075,0.05104134723140247,0.03950047492980957
A,all,3,featureless,False,0,1900,100,1.0293126154380656,0.849529477756132,7.128715515136719e-05
A,all,3,linear,False,0,1900,100,0.30265081924756976,0.21736958655970068,0.027891159057617188
A,all,3,tree,False,0,1900,100,0.0879226807479091,0.05386401945109581,0.05235767364501953
A,same,4,featureless,False,0,900,100,1.0915057662352248,0.9363870817371924,5.507469177246094e-05
A,same,4,linear,False,0,900,100,0.2636882257727606,0.21029727123002373,0.02795696258544922
A,same,4,tree,False,0,900,100,0.08333819609413962,0.048564919173789745,0.04082608222961426
A,other,4,featureless,False,0,1000,100,1.0807932114253334,0.9460788329432291,5.9604644775390625e-05
A,other,4,linear,False,0,1000,100,0.266528188918044,0.2119597641308437,0.028327465057373047
A,other,4,tree,False,0,1000,100,0.08293624476037856,0.057701289499151445,0.051604509353637695
A,all,4,featureless,False,0,1900,100,1.0855995088800265,0.9374158425824586,0.00013589859008789062
A,all,4,linear,False,0,1900,100,0.2647649189817945,0.21252552503246408,0.03649497032165527
A,all,4,tree,False,0,1900,100,0.07891980169303861,0.04799270484655116,0.048410654067993164
A,same,5,featureless,False,0,900,100,0.9836537509660138,0.7984942674736888,5.555152893066406e-05
A,same,5,linear,False,0,900,100,0.26917469071327155,0.2072644821351194,0.030405044555664062
A,same,5,tree,False,0,900,100,0.08735503701170341,0.05694366294604769,0.044441938400268555
A,other,5,featureless,False,0,1000,100,0.983905308984392,0.8221404636909326,5.698204040527344e-05
A,other,5,linear,False,0,1000,100,0.2708994051446607,0.21660328394391234,0.03171062469482422
A,other,5,tree,False,0,1000,100,0.08477795419818025,0.049579760465942146,0.05142998695373535
A,all,5,featureless,False,0,1900,100,0.9837153074573665,0.8109396339038172,5.7697296142578125e-05
A,all,5,linear,False,0,1900,100,0.26973987749804823,0.2154669696749805,0.028303861618041992
A,all,5,tree,False,0,1900,100,0.08403118349200192,0.05476063572930917,0.051198482513427734
A,same,6,featureless,False,0,900,100,1.009768360913311,0.8451454147712135,5.3882598876953125e-05
A,same,6,linear,False,0,900,100,0.2818802592159552,0.21155555596221193,0.027608394622802734
A,same,6,tree,False,0,900,100,0.09386866663226143,0.06599993814860172,0.04786229133605957
A,other,6,featureless,False,0,1000,100,1.0095383689465802,0.8538845511240447,5.936622619628906e-05
A,other,6,linear,False,0,1000,100,0.28026887791514904,0.22935344949118364,0.02806997299194336
A,other,6,tree,False,0,1000,100,0.0952727225091308,0.06447187804027177,0.04208636283874512
A,all,6,featureless,False,0,1900,100,1.0095657762038865,0.8451454147712135,5.91278076171875e-05
A,all,6,linear,False,0,1900,100,0.2806561271325258,0.21691367874465756,0.027879714965820312
A,all,6,tree,False,0,1900,100,0.0937522971852827,0.06243748844134614,0.04002785682678223
A,same,7,featureless,False,0,900,100,1.0057505489873977,0.7907097597417968,6.341934204101562e-05
A,same,7,linear,False,0,900,100,0.2536449756396063,0.20232842157583453,0.02958536148071289
A,same,7,tree,False,0,900,100,0.0794268737758185,0.05401086623359713,0.03805208206176758
A,other,7,featureless,False,0,1000,100,0.9999893306229571,0.8256296685748101,5.841255187988281e-05
A,other,7,linear,False,0,1000,100,0.25909316875012817,0.21415330860972465,0.027736186981201172
A,other,7,tree,False,0,1000,100,0.07410081551673497,0.04829094252478944,0.0374448299407959
A,all,7,featureless,False,0,1900,100,1.0025238731165182,0.8066986070174291,5.793571472167969e-05
A,all,7,linear,False,0,1900,100,0.2561611874505113,0.20672045694781815,0.028062820434570312
A,all,7,tree,False,0,1900,100,0.07110943811187798,0.04774050702967081,0.05006122589111328
A,same,8,featureless,False,0,900,100,1.003401499597554,0.8088574565460578,5.459785461425781e-05
A,same,8,linear,False,0,900,100,0.2519759782574143,0.23234805522065177,0.028331756591796875
A,same,8,tree,False,0,900,100,0.09397408689502901,0.0601609322376675,0.04739499092102051
A,other,8,featureless,False,0,1000,100,1.004065635417852,0.8030367900051898,5.745887756347656e-05
A,other,8,linear,False,0,1000,100,0.25616733062285757,0.2362423180433717,0.02749919891357422
A,other,8,tree,False,0,1000,100,0.0940102927432733,0.06195365821226698,0.0476229190826416
A,all,8,featureless,False,0,1900,100,1.0036937918608542,0.8011675462202461,5.91278076171875e-05
A,all,8,linear,False,0,1900,100,0.25383830263446205,0.23831298879046497,0.028363704681396484
A,all,8,tree,False,0,1900,100,0.0928928723891347,0.059849683104535645,0.03944206237792969
A,same,9,featureless,False,0,900,100,0.9749142233384407,0.7977102071583464,5.555152893066406e-05
A,same,9,linear,False,0,900,100,0.2611593230507082,0.23534373789992186,0.02783799171447754
A,same,9,tree,False,0,900,100,0.08953750708482139,0.06091070792951159,0.049707651138305664
A,other,9,featureless,False,0,1000,100,0.9762495452803275,0.8060858629507954,5.6743621826171875e-05
A,other,9,linear,False,0,1000,100,0.26533675595482126,0.23127576673286065,0.036821842193603516
A,other,9,tree,False,0,1000,100,0.0893719158369935,0.0480810726417253,0.062017202377319336
A,all,9,featureless,False,0,1900,100,0.9756082889343027,0.8021184470491092,0.0001556873321533203
A,all,9,linear,False,0,1900,100,0.26304825055734754,0.23326708267490487,0.050962209701538086
A,all,9,tree,False,0,1900,100,0.08896267049374275,0.05089956743418678,0.053597211837768555
A,same,10,featureless,False,0,900,100,0.9597462042556671,0.82613147951851,7.009506225585938e-05
A,same,10,linear,False,0,900,100,0.2628403153966657,0.19657704215047547,0.02771282196044922
A,same,10,tree,False,0,900,100,0.09648331189295392,0.05999273155647156,0.037672996520996094
A,other,10,featureless,False,0,1000,100,0.9604831645522146,0.8292149080439681,5.698204040527344e-05
A,other,10,linear,False,0,1000,100,0.2609722384553353,0.20097115587310763,0.0276641845703125
A,other,10,tree,False,0,1000,100,0.09676593721598951,0.07039501961722627,0.038460731506347656
A,all,10,featureless,False,0,1900,100,0.9600755676458864,0.8270094118180901,5.841255187988281e-05
A,all,10,linear,False,0,1900,100,0.2614641453499784,0.1988201968428023,0.028318166732788086
