subset,category,fold_id,model,downsample,seed_id,train_size,test_size,rmse,mae
2015,same,1,featureless,False,0,4492,1123,0.9404703808014238,0.72705619598072
2015,same,1,linear,False,0,4492,1123,0.9131292300225785,0.7178190391734507
2015,same,1,linear_BasExp,False,0,4492,1123,0.8483395401534016,0.647562619922055
2015,same,1,tree,False,0,4492,1123,0.456585548459477,0.2644144638279742
2015,other,1,featureless,False,0,12634,1123,0.9485714533865434,0.7934226160174455
2015,other,1,linear,False,0,12634,1123,0.9218261469490855,0.7712455568775118
2015,other,1,linear_BasExp,False,0,12634,1123,0.9425582009366034,0.7157321106989548
2015,other,1,tree,False,0,12634,1123,0.682012446595185,0.43347504265922
2015,all,1,featureless,False,0,17126,1123,0.9453275577883781,0.7659051486486983
2015,all,1,linear,False,0,17126,1123,0.9163172479915696,0.7558344815266462
2015,all,1,linear_BasExp,False,0,17126,1123,0.8602393943995321,0.6907392841735345
2015,all,1,tree,False,0,17126,1123,0.5897764815399006,0.3629498980921103
2015,same,2,featureless,False,0,4492,1123,0.9317992786447751,0.7534663569458316
2015,same,2,linear,False,0,4492,1123,0.9132256412891843,0.7246613887068901
2015,same,2,linear_BasExp,False,0,4492,1123,0.8505349967256426,0.6676411777553058
2015,same,2,tree,False,0,4492,1123,0.47479311017413106,0.27754272179759654
2015,other,2,featureless,False,0,12634,1123,0.9392938363129114,0.7934226160174455
2015,other,2,linear,False,0,12634,1123,0.919412919823878,0.7800162778577358
2015,other,2,linear_BasExp,False,0,12634,1123,0.9587190567955436,0.7430732628711246
2015,other,2,tree,False,0,12634,1123,0.6466649695240982,0.42591180623782215
2015,all,2,featureless,False,0,17126,1123,0.9361627246710693,0.7742476058788735
2015,all,2,linear,False,0,17126,1123,0.9177517773902699,0.7582732575223228
2015,all,2,linear_BasExp,False,0,17126,1123,0.8676603075167998,0.7038011190826434
2015,all,2,tree,False,0,17126,1123,0.5223098232325233,0.33353191245713965
2015,same,3,featureless,False,0,4492,1123,0.9478162279077006,0.7815572147778879
2015,same,3,linear,False,0,4492,1123,0.9134500380166688,0.7339783356795723
2015,same,3,linear_BasExp,False,0,4492,1123,0.8454043853308958,0.6618532909651341
2015,same,3,tree,False,0,4492,1123,0.4525796273380857,0.2593109630193552
2015,other,3,featureless,False,0,12634,1123,0.9537248845287525,0.8182571236697966
2015,other,3,linear,False,0,12634,1123,0.9211740437789505,0.7929790112358241
2015,other,3,linear_BasExp,False,0,12634,1123,0.922174191981054,0.7173802527054968
2015,other,3,tree,False,0,12634,1123,0.6568834318112785,0.43101611180653254
2015,all,3,featureless,False,0,17126,1123,0.9509541387209456,0.814306771702545
2015,all,3,linear,False,0,17126,1123,0.9145581093184401,0.7713239240326596
2015,all,3,linear_BasExp,False,0,17126,1123,0.857333698317179,0.6864601042145149
2015,all,3,tree,False,0,17126,1123,0.5433911865646216,0.31855031930996536
2015,same,4,featureless,False,0,4492,1123,0.9133454998155374,0.7288198219693888
2015,same,4,linear,False,0,4492,1123,0.8838080822481431,0.6889280036239743
2015,same,4,linear_BasExp,False,0,4492,1123,0.8241865992238485,0.6265378807648836
2015,same,4,tree,False,0,4492,1123,0.45636122082485575,0.26806659730626103
2015,other,4,featureless,False,0,12634,1123,0.9209056966452677,0.7437536007127431
2015,other,4,linear,False,0,12634,1123,0.9014053452172772,0.7398978804593144
2015,other,4,linear_BasExp,False,0,12634,1123,0.889871402709189,0.6759794248133438
2015,other,4,tree,False,0,12634,1123,0.652629374569543,0.42097659607442484
2015,all,4,featureless,False,0,17126,1123,0.9177298773986042,0.7157735496734892
2015,all,4,linear,False,0,17126,1123,0.8925872210769904,0.7194919507999127
2015,all,4,linear_BasExp,False,0,17126,1123,0.8385636566288597,0.6450724929718021
2015,all,4,tree,False,0,17126,1123,0.545513964758947,0.33014072638125636
2015,same,5,featureless,False,0,4492,1123,0.9301149132954928,0.7258730738441208
2015,same,5,linear,False,0,4492,1123,0.899753644500136,0.7220429713813799
2015,same,5,linear_BasExp,False,0,4492,1123,0.8328254964668416,0.6484788771889024
2015,same,5,tree,False,0,4492,1123,0.4800278312769598,0.2594614751869444
2015,other,5,featureless,False,0,12634,1123,0.9323245262995902,0.7711513660806767
2015,other,5,linear,False,0,12634,1123,0.9110687741986039,0.7592730455626785
2015,other,5,linear_BasExp,False,0,12634,1123,0.8790006655082943,0.6992758157365963
2015,other,5,tree,False,0,12634,1123,0.6550351639072569,0.42977155360940644
2015,all,5,featureless,False,0,17126,1123,0.930317672068579,0.7626772136940018
2015,all,5,linear,False,0,17126,1123,0.9025957774157803,0.7407467115227554
2015,all,5,linear_BasExp,False,0,17126,1123,0.8479712942747027,0.673492705884692
2015,all,5,tree,False,0,17126,1123,0.5395294616576799,0.31379052199229157
2016,same,1,featureless,False,0,4492,1124,1.0026539554345226,0.6931215993711628
2016,same,1,linear,False,0,4492,1124,0.980971996185799,0.6810883639167491
2016,same,1,linear_BasExp,False,0,4492,1124,0.9424039414757239,0.6507645372942215
2016,same,1,tree,False,0,4492,1124,0.7734185210146626,0.49005166936391453
2016,other,1,featureless,False,0,12633,1124,1.032400924101917,0.7597220503312975
2016,other,1,linear,False,0,12633,1124,1.008739994207856,0.7644156646652431
2016,other,1,linear_BasExp,False,0,12633,1124,1.007072357863792,0.7196710446301638
2016,other,1,tree,False,0,12633,1124,0.8073137960415334,0.5652472499176162
2016,all,1,featureless,False,0,17125,1124,1.0192083659542255,0.746321548302659
2016,all,1,linear,False,0,17125,1124,0.9970067067835409,0.739926274556784
2016,all,1,linear_BasExp,False,0,17125,1124,0.9650657311781301,0.6954538652148493
2016,all,1,tree,False,0,17125,1124,0.6761069254770486,0.4523268943143668
2016,same,2,featureless,False,0,4493,1123,0.9545574880438094,0.6493507955687874
2016,same,2,linear,False,0,4493,1123,0.9279412613508722,0.6296508180679129
2016,same,2,linear_BasExp,False,0,4493,1123,0.8899936469221654,0.5887711854744296
2016,same,2,tree,False,0,4493,1123,0.7295669023828739,0.4822081144850021
2016,other,2,featureless,False,0,12633,1123,0.9843812348291221,0.7100530350265951
2016,other,2,linear,False,0,12633,1123,0.9619102940297048,0.68420041102624
2016,other,2,linear_BasExp,False,0,12633,1123,0.9465049588476961,0.6410744968174866
2016,other,2,tree,False,0,12633,1123,0.7816629258488332,0.5404127422652651
2016,all,2,featureless,False,0,17126,1123,0.9708327291749392,0.6944598982969707
2016,all,2,linear,False,0,17126,1123,0.9471962560633747,0.6659104143022321
2016,all,2,linear_BasExp,False,0,17126,1123,0.9153692615823086,0.6107526551954298
2016,all,2,tree,False,0,17126,1123,0.6147813106464132,0.3722046942993833
2016,same,3,featureless,False,0,4493,1123,0.9866398932482381,0.64290587326239
2016,same,3,linear,False,0,4493,1123,0.9603873053630227,0.6319752432414427
2016,same,3,linear_BasExp,False,0,4493,1123,0.916693782459136,0.5822127432441817
2016,same,3,tree,False,0,4493,1123,0.7561085243098115,0.4748508804106733
2016,other,3,featureless,False,0,12633,1123,1.0163410235386616,0.7100530350265951
2016,other,3,linear,False,0,12633,1123,0.9904489584169294,0.7116068466038804
2016,other,3,linear_BasExp,False,0,12633,1123,0.9571778645481434,0.6584157836443149
2016,other,3,tree,False,0,12633,1123,0.8013488674196262,0.5387514886053297
2016,all,3,featureless,False,0,17126,1123,1.0030467437156012,0.694233681831143
2016,all,3,linear,False,0,17126,1123,0.9757682533030236,0.6769097367034375
2016,all,3,linear_BasExp,False,0,17126,1123,0.9376869113286032,0.6202737596962009
2016,all,3,tree,False,0,17126,1123,0.7423694799543784,0.5145001401535325
2016,same,4,featureless,False,0,4493,1123,0.9889492396742535,0.6669997123134915
2016,same,4,linear,False,0,4493,1123,0.9647308513604894,0.6692746493710874
2016,same,4,linear_BasExp,False,0,4493,1123,0.9265677185810753,0.6257865141692307
2016,same,4,tree,False,0,4493,1123,0.7487574383685162,0.4882787129938735
2016,other,4,featureless,False,0,12633,1123,1.0178814013084427,0.7597220503312975
2016,other,4,linear,False,0,12633,1123,0.996788791415331,0.7592643290424537
2016,other,4,linear_BasExp,False,0,12633,1123,0.9725912107770882,0.6849140030866854
2016,other,4,tree,False,0,12633,1123,0.7849050442459712,0.5404127422652651
2016,all,4,featureless,False,0,17126,1123,1.004759627073287,0.7440970112795693
2016,all,4,linear,False,0,17126,1123,0.9826615011751985,0.733685462612716
2016,all,4,linear_BasExp,False,0,17126,1123,0.9575706531883361,0.6824826592520665
2016,all,4,tree,False,0,17126,1123,0.665448634230151,0.4450440215991228
2016,same,5,featureless,False,0,4493,1123,0.9545575423758879,0.6410265648711594
2016,same,5,linear,False,0,4493,1123,0.9312873847120906,0.6251791493825456
2016,same,5,linear_BasExp,False,0,4493,1123,0.888857733046982,0.5785947735933374
2016,same,5,tree,False,0,4493,1123,0.7540023044691431,0.5322573147124222
2016,other,5,featureless,False,0,12633,1123,0.9833749027574282,0.7055139011574206
2016,other,5,linear,False,0,12633,1123,0.9631542987991093,0.6866284992934948
2016,other,5,linear_BasExp,False,0,12633,1123,0.9317093114126517,0.6273939579980679
2016,other,5,tree,False,0,12633,1123,0.7796534879155623,0.5771401020905369
2016,all,5,featureless,False,0,17126,1123,0.9700309819824849,0.6711712031611098
2016,all,5,linear,False,0,17126,1123,0.9484055103188257,0.6647386343313932
