subset,category,test_fold,model,mse,mae
Boise,all,4,linear,0.5696225985619408,0.5833376236860102
Boise,all,4,gam,0.5639271740026263,0.5783813553090953
Boise,same,4,featureless,0.6708242374517402,0.6620734483482315
Boise,same,4,linear,0.949505607955562,0.7817043269809915
Boise,same,4,gam,0.9493882968212813,0.7815541476444847
Boise,other,4,featureless,0.5774910858052705,0.5902439912616664
Boise,other,4,linear,0.5690514256027546,0.582821700005104
Boise,other,4,gam,0.5641308364612942,0.5786224166409938
Boise,all,5,featureless,2.5289955545062983,1.2876186249363484
Boise,all,5,linear,2.464817812059941,1.2754300050720806
Boise,all,5,gam,2.33795158697363,1.2505407940005877
Boise,same,5,featureless,3.23101403117884,1.397162291420562
Boise,same,5,linear,2.0799538747859154,1.1951636559422123
Boise,same,5,gam,2.0828744194967523,1.1966863780193902
Boise,other,5,featureless,2.520440665593966,1.286044630453262
Boise,other,5,linear,2.4555291285852565,1.2736187554696878
Boise,other,5,gam,2.3272432037036417,1.2483961046061633
Boston,all,1,featureless,0.4015804706972569,0.5865859893796072
Boston,all,1,linear,0.5407148299194843,0.6770528418397161
Boston,all,1,gam,0.5166812724008705,0.6633455801990178
Boston,same,1,featureless,1.1437996141356799,0.9907291277172154
Boston,same,1,linear,0.4343871925968204,0.6141750348665206
Boston,same,1,gam,0.5257575446357906,0.6718214001933123
Boston,other,1,featureless,0.3943210164845352,0.5811939274630911
Boston,other,1,linear,0.5343190976526024,0.6732588385815067
Boston,other,1,gam,0.5118144980963759,0.6602328095968562
Boston,all,2,featureless,0.40573236351517905,0.5456908928082698
Boston,all,2,linear,0.4278206238670816,0.5534077906874094
Boston,all,2,gam,0.383138138598853,0.5290139572657125
Boston,same,2,featureless,0.6894091470554435,0.6741405555468404
Boston,same,2,linear,2.880677621997736,1.1964978476538077
Boston,same,2,gam,1.3857918521822266,0.670843782422704
Boston,other,2,featureless,0.4041543297659489,0.5447599861484141
Boston,other,2,linear,0.42633236086018694,0.5527540245003045
Boston,other,2,gam,0.38290907982024136,0.5288375807193555
Boston,all,3,featureless,0.8638665497441699,0.7270149308562969
Boston,all,3,linear,0.8440285906442,0.7349368337178456
Boston,all,3,gam,0.7563299240953474,0.7062651939632758
Boston,same,3,featureless,0.703694935786305,0.7098990002253562
Boston,same,3,linear,0.5114232154711273,0.6231483672327465
Boston,same,3,gam,0.4861730137108971,0.5851103888722067
Boston,other,3,featureless,0.8675105551418523,0.7276433176867538
Boston,other,3,linear,0.8473735220776248,0.735885032142678
Boston,other,3,gam,0.760100673281013,0.7077285611335925
Boston,all,4,featureless,0.7622824820972179,0.75935051208997
Boston,all,4,linear,0.7055853926054324,0.7264647197510059
Boston,all,4,gam,0.5973799845644445,0.6588135921029228
Boston,same,4,featureless,0.5102289444998688,0.5983971524978591
Boston,same,4,linear,0.40060149587331595,0.5108735427729367
Boston,same,4,gam,0.4094746345266467,0.5103207843723326
Boston,other,4,featureless,0.766856004929098,0.7619121992069959
Boston,other,4,linear,0.7086650186147704,0.7283093712288021
Boston,other,4,gam,0.6006833256524944,0.6610400749586959
Boston,all,5,featureless,1.3810890945110537,1.0950821727027296
Boston,all,5,linear,1.2890534169843328,1.0540500386420977
Boston,all,5,gam,1.1108468489288095,0.9695550282896201
Boston,same,5,featureless,1.1266333541870475,0.9772735063961837
Boston,same,5,linear,0.33106681849589287,0.48386347386674905
Boston,same,5,gam,0.3700429350158701,0.5175282373442002
Boston,other,5,featureless,1.3851802015631538,1.0968646610377795
Boston,other,5,linear,1.2908142728125849,1.0548486183305898
Boston,other,5,gam,1.1133558179418903,0.9708081379805061
BuffaloRochester,all,1,featureless,0.061745272133023756,0.1885160753706798
BuffaloRochester,all,1,linear,0.05964025942139951,0.1967856673967699
BuffaloRochester,all,1,gam,0.06526300494237423,0.21815849186094532
BuffaloRochester,same,1,featureless,0.1389429146057064,0.3293115230951039
BuffaloRochester,same,1,linear,0.2612532230711074,0.3394883042442983
BuffaloRochester,same,1,gam,0.21193418850575746,0.2799038610817787
