subset,category,test_fold,model,mse,mae
1,other,1,featureless,2.05274735278267,0.5054718204868379
1,other,1,linear,1.9681330327321673,0.5406724100836114
1,other,1,gam,1.9838058218771741,0.5513554159588874
1,all,2,featureless,0.6888096144895921,0.396695426634232
1,all,2,linear,0.6481164897452772,0.38666645198843885
1,all,2,gam,0.7088552757187917,0.39536189415523676
1,same,2,featureless,0.7066977337034179,0.5810239728210006
1,same,2,linear,0.7616444660261322,0.4774198357627851
1,same,2,gam,0.610633447928846,0.46980381268474375
1,other,2,featureless,0.6890780143689758,0.3958641316247414
1,other,2,linear,0.6472264333837962,0.3859495108656907
1,other,2,gam,0.7129311319574941,0.39534745041645825
1,all,3,featureless,2.2651694413380685,0.5479928595393022
1,all,3,linear,1.869104753852112,0.5440483237223818
1,all,3,gam,1.765383013990344,0.5386157887081753
1,same,3,featureless,2.206712492123253,0.7108896627389356
1,same,3,linear,1.9013065848935897,0.6091656074415913
1,same,3,gam,1.997923389560139,0.6209958201223953
1,other,3,featureless,2.265733812297094,0.5472175752308621
1,other,3,linear,1.869508902321111,0.5437862642630067
1,other,3,gam,1.7617087790792463,0.5388713756643941
1,all,4,featureless,1.5131456806499155,0.5281065533037791
1,all,4,linear,1.2835579930219116,0.5172487296904764
1,all,4,gam,1.2678124806843103,0.4998653631166989
1,same,4,featureless,1.4714973890553538,0.6934217547082114
1,same,4,linear,1.2528835395711957,0.5575295903962785
1,same,4,gam,1.4427018056178869,0.5951699824594907
1,other,4,featureless,1.5136470371908604,0.5273033454891388
1,other,4,linear,1.2840019622335634,0.5169541092951319
1,other,4,gam,1.2716334277036034,0.500180390866627
1,all,5,featureless,5.123794070884225,0.6817871486852036
1,all,5,linear,4.457200046368793,0.6394319175064443
1,all,5,gam,4.51337155682653,0.6544721516686651
1,same,5,featureless,5.008062983095058,0.8021867971070887
1,same,5,linear,4.39466982401989,0.6788769509987402
1,same,5,gam,4.595838895461552,0.7193925910899914
1,other,5,featureless,5.1245670743717096,0.6812511738375161
1,other,5,linear,4.457774943050953,0.639253974499543
1,other,5,gam,4.512142987563392,0.654321275633527
2,all,1,featureless,0.15636511854867147,0.32986650008896296
2,all,1,linear,0.1967475276117211,0.3648934752752876
2,all,1,gam,0.1945130718457467,0.3476897120646003
2,same,1,featureless,0.15640511120559897,0.3294528857489645
2,same,1,linear,0.280045769239638,0.37885889020508035
2,same,1,gam,0.21488759565552049,0.24560274904097762
2,other,1,featureless,0.15636511225809496,0.32986656628049565
2,other,1,linear,0.19676155533453654,0.36493226648149085
2,other,1,gam,0.19451239612149127,0.34770726177842537
2,all,2,featureless,0.03112910296481991,0.1715157963173866
2,all,2,linear,0.03440076880775291,0.17864917925579366
2,all,2,gam,0.042319895136711465,0.18130053280721775
2,same,2,featureless,0.04989059483951015,0.21949751766495554
2,same,2,linear,0.15484794857006245,0.2578647550693655
2,same,2,gam,0.041545116986859996,0.19196712371668834
2,other,2,featureless,0.03112646901757314,0.17150811770624874
2,other,2,linear,0.03440361768386993,0.17866556684770316
2,other,2,gam,0.04231476316402322,0.18130013979281606
2,all,3,featureless,0.037615389352398804,0.19181749734799003
