subset,category,fold_id,model,downsample,seed_id,train_size,test_size,rmse,mae
M,same,3,linear_BasExp,True,2,22828,15434,0.7982073608658884,0.4469472556313268
M,same,3,tree,True,2,22828,15434,0.7431305206735265,0.4016907736563857
M,all,3,featureless,True,2,61737,15434,0.9724216405509983,0.6434629966436552
M,all,3,featureless,True,2,22828,15434,0.9717255571931412,0.6391802204349267
M,all,3,linear,True,2,61737,15434,0.8466553006560875,0.49721225082401294
M,all,3,linear,True,2,22828,15434,0.8467379804819963,0.4963828989313692
M,all,3,linear_BasExp,True,2,61737,15434,0.7967126769901142,0.4607140149369434
M,all,3,linear_BasExp,True,2,22828,15434,0.7945474512496905,0.459782891966025
M,all,3,tree,True,2,61737,15434,0.7389961208408466,0.4032053544256209
M,all,3,tree,True,2,22828,15434,0.7435542047544768,0.40789086284996795
M,same,4,featureless,True,2,22828,15434,0.9617509513284129,0.6188188021569259
M,same,4,linear,True,2,22828,15434,0.8227958454918158,0.47296183790104956
M,same,4,linear_BasExp,True,2,22828,15434,0.7849811332772283,0.44691658301090875
M,same,4,tree,True,2,22828,15434,0.7306085091870459,0.4024311923259037
M,all,4,featureless,True,2,61737,15434,0.963853429798907,0.6393711917729663
M,all,4,featureless,True,2,22828,15434,0.9639125162030201,0.6396159545409686
M,all,4,linear,True,2,61737,15434,0.825265563876787,0.49214149097581966
M,all,4,linear,True,2,22828,15434,0.8255513147898628,0.4898480487971918
M,all,4,linear_BasExp,True,2,61737,15434,0.7855793193531675,0.4585138260931772
M,all,4,linear_BasExp,True,2,22828,15434,0.78376810733102,0.45541603472571085
M,all,4,tree,True,2,61737,15434,0.7278092595241719,0.4012686210918743
M,all,4,tree,True,2,22828,15434,0.7346667007488692,0.405578881600919
M,same,5,featureless,True,2,22828,15434,0.9838744801662493,0.6205653208862807
M,same,5,linear,True,2,22828,15434,0.8372436236590912,0.4822887876624501
M,same,5,linear_BasExp,True,2,22828,15434,0.800426798260544,0.450071195831041
M,same,5,tree,True,2,22828,15434,0.7496749244351569,0.40237553349323485
M,all,5,featureless,True,2,61737,15434,0.9851311142698994,0.6409846840142353
M,all,5,featureless,True,2,22828,15434,0.9847864809603137,0.6377199314811374
M,all,5,linear,True,2,61737,15434,0.8389896087056402,0.49975730926309
M,all,5,linear,True,2,22828,15434,0.8391389240328129,0.49942149372436023
M,all,5,linear_BasExp,True,2,61737,15434,0.8023672621520704,0.46047790092857
M,all,5,linear_BasExp,True,2,22828,15434,0.8032787090246549,0.46326061609938807
M,all,5,tree,True,2,61737,15434,0.7471098732297645,0.40574446057078406
M,all,5,tree,True,2,22828,15434,0.7533812728495897,0.411651089353522
F,other,1,featureless,True,3,18262,4566,1.0918620007638435,0.6690406852593962
