subset,category,test_fold,model,mse,mae
0_2,other,5,cv_gam,0.03456272712795491,0.12702967091661302
0_2,all,5,featureless,0.046352216453203365,0.17874881905134019
0_2,all,5,cv_gam,0.03453153174982452,0.12696743727224447
0_3,same,1,featureless,0.027724851558243314,0.1460062504156203
0_3,same,1,cv_gam,0.03267516351520289,0.1561443321761018
0_3,other,1,featureless,0.05468694164630537,0.2197869550568187
0_3,other,1,cv_gam,0.024371914078904287,0.13526891160346927
0_3,all,1,featureless,0.054422230643285316,0.21923182311738318
0_3,all,1,cv_gam,0.024430179586878594,0.1355251983939365
0_3,same,2,featureless,0.015569963486244617,0.08725426768081557
0_3,same,2,cv_gam,0.015569963486244617,0.08725426768081557
0_3,other,2,featureless,0.02612500079871858,0.14442166836078235
0_3,other,2,cv_gam,0.012156431199195314,0.08001570491534611
0_3,all,2,featureless,0.025945490988035714,0.1437972210257915
0_3,all,2,cv_gam,0.012160351838932212,0.0800398293653757
0_3,same,3,featureless,0.010932602523252033,0.08452260262203568
0_3,same,3,cv_gam,0.010932602523252033,0.08452260262203568
0_3,other,3,featureless,0.02808395483910385,0.14555439276538362
0_3,other,3,cv_gam,0.008132139184705286,0.0738131432305082
0_3,all,3,featureless,0.02787414151891005,0.14491658611188396
0_3,all,3,cv_gam,0.008133588246246895,0.0738148850301135
0_3,same,4,featureless,0.08868309732535425,0.1788011656704467
0_3,same,4,cv_gam,0.08868309732535425,0.1788011656704467
0_3,other,4,featureless,0.057147056153424004,0.19874062553808844
0_3,other,4,cv_gam,0.04349510108503814,0.13086922815042215
0_3,all,4,featureless,0.05697384168173669,0.19815851961696743
0_3,all,4,cv_gam,0.04351001174472603,0.13083309846514882
0_3,same,5,featureless,0.04358202672491069,0.1592581641130026
0_3,same,5,cv_gam,0.04358202672491069,0.1592581641130026
0_3,other,5,featureless,0.036925373006204715,0.1660294038132286
0_3,other,5,cv_gam,0.03175517431093128,0.13579423323910306
0_3,all,5,featureless,0.0368200556851571,0.16567303509192824
0_3,all,5,cv_gam,0.03183395899227457,0.13591861038518158
0_4,same,1,featureless,0.03693093849125805,0.1439546371099544
0_4,same,1,cv_gam,0.03384496445295317,0.12252608655027364
0_4,other,1,featureless,0.04045259581425549,0.1731694613200522
0_4,other,1,cv_gam,0.027465389779143867,0.1131788902705229
0_4,all,1,featureless,0.04032707545906874,0.17278243699590193
0_4,all,1,cv_gam,0.027471780502244643,0.11312796868900392
0_4,same,2,featureless,0.02312438854547689,0.10186076351128179
0_4,same,2,cv_gam,0.02048835520082119,0.10017651921571151
0_4,other,2,featureless,0.029679799109673624,0.14730551586700114
0_4,other,2,cv_gam,0.017331584839075917,0.09788724410994654
0_4,all,2,featureless,0.029560350822181978,0.14687608153299023
0_4,all,2,cv_gam,0.0173343439400509,0.09789598518485249
0_4,same,3,featureless,0.02828916228687048,0.12593640048274174
0_4,same,3,cv_gam,0.025560990595293053,0.12558637765274797
0_4,other,3,featureless,0.02148519416447298,0.12694588601755058
0_4,other,3,cv_gam,0.01751760837846155,0.10474632633409116
0_4,all,3,featureless,0.021430037418459863,0.12669694786249264
0_4,all,3,cv_gam,0.017541117170917418,0.1047887119840257
0_4,same,4,featureless,0.021131773928988795,0.12147106177667094
0_4,same,4,cv_gam,0.017219903824232684,0.11250314812488914
0_4,other,4,featureless,0.03314512790092706,0.16357680183606985
0_4,other,4,cv_gam,0.013672451543221529,0.09939625978233489
0_4,all,4,featureless,0.03299933820659593,0.1631870685864574
0_4,all,4,cv_gam,0.013663614872631591,0.09936165972829958
0_4,same,5,featureless,0.055785265135957884,0.1792160782226296
0_4,same,5,cv_gam,0.047697307427421426,0.15406579159465283
0_4,other,5,featureless,0.041627195346215756,0.16819851853903417
0_4,other,5,cv_gam,0.02923569384231059,0.12440317336393655
0_4,all,5,featureless,0.04152284490332438,0.16793740132084492
0_4,all,5,cv_gam,0.029240414589767564,0.12435176795602848
0_5,same,1,featureless,0.033153375126634396,0.1468914274635326
0_5,same,1,cv_gam,0.029021765348967467,0.13130577593641926
0_5,other,1,featureless,0.03527084715736929,0.1575251178505992
0_5,other,1,cv_gam,0.027770786135918483,0.13119694832549492
0_5,all,1,featureless,0.03520086991427407,0.15731591412894338
0_5,all,1,cv_gam,0.027737335419543284,0.13113816104491263
0_5,same,2,featureless,0.024299824336139766,0.09830611182852467
0_5,same,2,cv_gam,0.0202334885065585,0.08877189904804109
0_5,other,2,featureless,0.020635832581279157,0.10458513227711598
0_5,other,2,cv_gam,0.019705102445690716,0.10183879833494174
0_5,all,2,featureless,0.020602242382438015,0.10440117900936856
0_5,all,2,cv_gam,0.019686521984061282,0.10172503318810143
0_5,same,3,featureless,0.02915650241615611,0.12621727654200235
0_5,same,3,cv_gam,0.022031128784076193,0.1038191455071207
0_5,other,3,featureless,0.023514848270511864,0.1233375747386009
0_5,other,3,cv_gam,0.019650642558138483,0.09980869217856367
0_5,all,3,featureless,0.023486794912764057,0.12322398381760849
0_5,all,3,cv_gam,0.01966851135436637,0.09980039636849074
0_5,same,4,featureless,0.04149733080584479,0.14233592808551992
0_5,same,4,cv_gam,0.04843846274534614,0.16464782490320293
0_5,other,4,featureless,0.03710177366724758,0.1542434225280924
0_5,other,4,cv_gam,0.026196749951453352,0.11938336211006256
0_5,all,4,featureless,0.037042773604695683,0.15397007802989887
0_5,all,4,cv_gam,0.026211459563335957,0.11932234441065763
0_5,same,5,featureless,0.052576752748526114,0.18267790466752154
0_5,same,5,cv_gam,0.052576752748526114,0.18267790466752154
0_5,other,5,featureless,0.04024883211669412,0.16526470762444187
0_5,other,5,cv_gam,0.039288221020615105,0.15115824229157715
0_5,all,5,featureless,0.04023257379715439,0.1651981321475273
0_5,all,5,cv_gam,0.039303968234617924,0.1511760879130958
0_6,same,1,featureless,0.046329579198507914,0.17767812036502947
0_6,same,1,cv_gam,0.046329579198507914,0.17767812036502947
0_6,other,1,featureless,0.04253013453999394,0.17362440472008128
0_6,other,1,cv_gam,0.040328092148677476,0.1624832772736015
0_6,all,1,featureless,0.04250762106831876,0.17355765980586288
0_6,all,1,cv_gam,0.04028467269198776,0.1623232380083204
0_6,same,2,featureless,0.05983799645476594,0.1538761280515316
0_6,same,2,cv_gam,0.05983799645476594,0.1538761280515316
0_6,other,2,featureless,0.044705982989570674,0.13827566117711315
0_6,other,2,cv_gam,0.04369160317364176,0.14312109614599552
0_6,all,2,featureless,0.04475656554195911,0.1382756611771131
0_6,all,2,cv_gam,0.04380220688719478,0.1431138823161428
0_6,same,3,featureless,0.025528722749808348,0.1148545918435919
0_6,same,3,cv_gam,0.025528722749808348,0.1148545918435919
0_6,other,3,featureless,0.025626996106809696,0.1206148900726119
0_6,other,3,cv_gam,0.024021836188298434,0.10586378312942318
0_6,all,3,featureless,0.025606500948954995,0.12053961014513698
0_6,all,3,cv_gam,0.024015177150021674,0.10572718552889053
0_6,same,4,featureless,0.05087688045326081,0.16356056195329272
0_6,same,4,cv_gam,0.05087688045326081,0.16356056195329272
0_6,other,4,featureless,0.0440918354896583,0.16165541091936422
0_6,other,4,cv_gam,0.041696602369733805,0.14895508677872873
0_6,all,4,featureless,0.044098916641540226,0.16162767265570355
0_6,all,4,cv_gam,0.04165670213603662,0.14881790690128335
0_6,same,5,featureless,0.025218697895182267,0.12887758229693327
0_6,same,5,cv_gam,0.025218697895182267,0.12887758229693327
0_6,other,5,featureless,0.02676851465447357,0.13250886763264483
0_6,other,5,cv_gam,0.019755271532960056,0.11277473110772483
0_6,all,5,featureless,0.026741355043087934,0.13244676076924752
0_6,all,5,cv_gam,0.019709346816597247,0.11263961651537037
0_7,same,1,featureless,0.034809307181029904,0.15488538586878645
0_7,same,1,cv_gam,0.026407071041759014,0.13979191215125403
0_7,other,1,featureless,0.021446390627645646,0.11952074407593347
0_7,other,1,cv_gam,0.01759253088006715,0.11093848940423752
0_7,all,1,featureless,0.021460314883643774,0.11958728292323245
0_7,all,1,cv_gam,0.017564671178890195,0.11087899920708974
0_7,same,2,featureless,0.04773353036970555,0.1581296115902503
0_7,same,2,cv_gam,0.041064448384358014,0.16478036813528069
0_7,other,2,featureless,0.03608363146289858,0.1306097691619153
0_7,other,2,cv_gam,0.03256682574225778,0.1521172592359015
0_7,all,2,featureless,0.036073790926231905,0.13064019154930218
0_7,all,2,cv_gam,0.03255251178652256,0.15209772504567912
0_7,same,3,featureless,0.04484803535525146,0.15137202414397594
0_7,same,3,cv_gam,0.04043772238868751,0.13467994029414726
0_7,other,3,featureless,0.03451316985020031,0.12555617317341028
0_7,other,3,cv_gam,0.028698905282166905,0.12692475775233786
0_7,all,3,featureless,0.03450092276165042,0.12557083986723844
0_7,all,3,cv_gam,0.02871948336712131,0.1268096728461918
0_7,same,4,featureless,0.04466324958114203,0.1759932668402353
0_7,same,4,cv_gam,0.029981545619878577,0.13209254418709354
0_7,other,4,featureless,0.02828430667247464,0.12660229974624126
0_7,other,4,cv_gam,0.02818093162022971,0.1374209433924221
0_7,all,4,featureless,0.028302509212423707,0.12674513138953797
0_7,all,4,cv_gam,0.02814851822327481,0.13729934449664039
0_7,same,5,featureless,0.0600811910428084,0.19981062829062896
0_7,same,5,cv_gam,0.06002662146348332,0.1782366176343902
0_7,other,5,featureless,0.045238418926749346,0.1732714807271908
0_7,other,5,cv_gam,0.034504449280768484,0.14077065423213564
0_7,all,5,featureless,0.04523101457625492,0.17325827253424145
0_7,all,5,cv_gam,0.03457585611655427,0.140865226867111
0_8,same,1,featureless,0.0650322124905718,0.20593704278692068
0_8,same,1,cv_gam,0.0650322124905718,0.20593704278692068
0_8,other,1,featureless,0.05639880839048687,0.19358748132526385
0_8,other,1,cv_gam,0.03926386258227049,0.15455989200941483
0_8,all,1,featureless,0.056257579400967164,0.19336344525568983
0_8,all,1,cv_gam,0.039307516204453295,0.1546530356468219
0_8,same,2,featureless,0.03423774944893489,0.15394465773611093
0_8,same,2,cv_gam,0.028806985232738096,0.14124373199428109
0_8,other,2,featureless,0.0566805003801854,0.2002431921232256
0_8,other,2,cv_gam,0.02450382549488185,0.1306794249951868
0_8,all,2,featureless,0.05643863140430419,0.19977598440676028
0_8,all,2,cv_gam,0.02452427068828173,0.13071635891796476
0_8,same,3,featureless,0.040313128582940894,0.1711281278713174
0_8,same,3,cv_gam,0.05233955855560999,0.17581811158854854
0_8,other,3,featureless,0.04178946038753428,0.14236402869027065
0_8,other,3,cv_gam,0.03711312105224225,0.14994394814205797
0_8,all,3,featureless,0.041643346243568156,0.14224043743544373
0_8,all,3,cv_gam,0.03709704520180758,0.14993136831508805
0_8,same,4,featureless,0.044155775682623674,0.16915902122343648
0_8,same,4,cv_gam,0.035310868118374,0.1514385252236411
0_8,other,4,featureless,0.0525838196642043,0.16638595276992643
0_8,other,4,cv_gam,0.032340687046762864,0.14281775251072149
0_8,all,4,featureless,0.05240139642864372,0.16608289662708506
0_8,all,4,cv_gam,0.032349684324816885,0.14289058597886908
0_8,same,5,featureless,0.060720725658437426,0.20261506496850826
0_8,same,5,cv_gam,0.05625959494214001,0.18842556551428413
0_8,other,5,featureless,0.06804091885656968,0.19796864851854318
0_8,other,5,cv_gam,0.04593181104883745,0.16951767383496474
0_8,all,5,featureless,0.06785350431766388,0.19771454105773514
0_8,all,5,cv_gam,0.045951036651941043,0.16954866032289154
0_9,same,1,featureless,0.09424979394176915,0.26007491252227377
0_9,same,1,cv_gam,0.05759054446250367,0.1803907782085104
0_9,other,1,featureless,0.2199249704376926,0.4238866364416865
0_9,other,1,cv_gam,0.06811217179151548,0.18728342162125672
0_9,all,1,featureless,0.2171551913125126,0.4211868586497621
0_9,all,1,cv_gam,0.06457805311709951,0.18340700450981845
0_9,same,2,featureless,0.05726404285337621,0.22017499171610433
0_9,same,2,cv_gam,0.06014073423408079,0.19809385209697833
0_9,other,2,featureless,0.23543024286131467,0.4452440657784309
0_9,other,2,cv_gam,0.05209135060186924,0.18599714501076495
0_9,all,2,featureless,0.2324363652523321,0.441993212452812
0_9,all,2,cv_gam,0.0516845969027447,0.18603403584651348
0_9,same,3,featureless,0.07544866779256265,0.23815694840456877
0_9,same,3,cv_gam,0.05349890034053967,0.19246469433630584
0_9,other,3,featureless,0.1596184029604855,0.33864091480030956
0_9,other,3,cv_gam,0.05116842095444312,0.16921459437661243
0_9,all,3,featureless,0.15724737321832782,0.3355650134797437
0_9,all,3,cv_gam,0.05025310619446777,0.1687145609316295
0_9,same,4,featureless,0.07179700136304666,0.24637075556570034
0_9,same,4,cv_gam,0.049840106771246145,0.1922799204368043
0_9,other,4,featureless,0.1936418876610856,0.37477853212834394
0_9,other,4,cv_gam,0.05540053739784336,0.19159972221001
0_9,all,4,featureless,0.19100611303424087,0.37149471029804904
0_9,all,4,cv_gam,0.05311678043880868,0.18762186711687198
0_9,same,5,featureless,0.08389100031156517,0.2456424683117154
0_9,same,5,cv_gam,0.06025671086887152,0.18352735164037712
0_9,other,5,featureless,0.19209176863100394,0.38879233167557065
0_9,other,5,cv_gam,0.07644667889905732,0.20114181802632736
0_9,all,5,featureless,0.18953574114230354,0.38608033588937013
0_9,all,5,cv_gam,0.07335812636815993,0.19947482348761145
1_0,same,1,featureless,0.021869224075137462,0.09067844905261334
1_0,same,1,cv_gam,0.017306576858050787,0.07342318536251641
1_0,other,1,featureless,0.07904411428255742,0.2712430433495265
1_0,other,1,cv_gam,0.019777249349506164,0.08351250132258199
1_0,all,1,featureless,0.07814530283324123,0.26948468379786367
1_0,all,1,cv_gam,0.0197722229853346,0.08333695368743693
1_0,same,2,featureless,0.03236012510690371,0.11567205781956127
1_0,same,2,cv_gam,0.02864874684719004,0.10382807702182796
1_0,other,2,featureless,0.07111674057979847,0.2434697184474395
1_0,other,2,cv_gam,0.03417944012106053,0.11104809844895597
1_0,all,2,featureless,0.07033130353723448,0.24177975470191806
1_0,all,2,cv_gam,0.03419122963079601,0.11102776347537002
1_0,same,3,featureless,0.013639413375239549,0.06869736827649031
1_0,same,3,cv_gam,0.011755246892494586,0.06955611419300967
1_0,other,3,featureless,0.04873996658322795,0.21059358960354332
1_0,other,3,cv_gam,0.01369796616184647,0.07233111317221114
1_0,all,3,featureless,0.04798851038256993,0.2087963202575777
1_0,all,3,cv_gam,0.013664804781675432,0.07218496514557604
1_0,same,4,featureless,0.015054193115205857,0.09102857571697863
1_0,same,4,cv_gam,0.014013034333683578,0.0917374273799181
1_0,other,4,featureless,0.060430161821454706,0.23217881924361727
1_0,other,4,cv_gam,0.01229250582095128,0.08335359222691462
1_0,all,4,featureless,0.05960814102677311,0.23051308434181145
1_0,all,4,cv_gam,0.012278909490369866,0.08327997363326137
1_0,same,5,featureless,0.023908915870326487,0.10761513365469326
1_0,same,5,cv_gam,0.023964638629850196,0.0974861882074118
1_0,other,5,featureless,0.06700225527999847,0.24691371671613116
1_0,other,5,cv_gam,0.022457925913187148,0.09942370787884265
1_0,all,5,featureless,0.06619118214909436,0.24540794223819062
1_0,all,5,cv_gam,0.022427552882085287,0.09927426422165603
1_1,same,1,featureless,0.009574011827243907,0.08789812035135473
1_1,same,1,cv_gam,0.005932958923077958,0.0634465397709601
1_1,other,1,featureless,0.0712607660369551,0.2627792721950026
1_1,other,1,cv_gam,0.009070465589766168,0.08608563352917996
1_1,all,1,featureless,0.07041117789539444,0.2611577258167458
1_1,all,1,cv_gam,0.008973586724162635,0.08558138035967876
1_1,same,2,featureless,0.11127329868316262,0.19847694713142366
1_1,same,2,cv_gam,0.09209157155441128,0.18217887964069737
1_1,other,2,featureless,0.06053353945081278,0.22505223304358582
1_1,other,2,cv_gam,0.03550741217064992,0.12416133979597443
1_1,all,2,featureless,0.059966539517423055,0.22367205614536087
1_1,all,2,cv_gam,0.03547331225987103,0.12366482779978409
1_1,same,3,featureless,0.01386059959537305,0.08804906458390307
1_1,same,3,cv_gam,0.010502091929203837,0.07515558991631043
1_1,other,3,featureless,0.0375698749484344,0.17114148974310342
1_1,other,3,cv_gam,0.008556913902502503,0.07662764470196717
1_1,all,3,featureless,0.036969579159759264,0.16953922996819001
1_1,all,3,cv_gam,0.008537470434890036,0.07637807066195211
1_1,same,4,featureless,0.01171143270940059,0.08579573494945182
1_1,same,4,cv_gam,0.017619941749801433,0.10995332846701483
1_1,other,4,featureless,0.053668932825260446,0.21839813037013447
1_1,other,4,cv_gam,0.010638896089071304,0.08891034024130513
1_1,all,4,featureless,0.05294794547835267,0.2168806059486276
1_1,all,4,cv_gam,0.010595454771626059,0.08867936427073946
1_1,same,5,featureless,0.019049329081513217,0.1051504991351869
1_1,same,5,cv_gam,0.016954428793518633,0.0912699046880296
1_1,other,5,featureless,0.05829528827092721,0.22521795347712634
1_1,other,5,cv_gam,0.016065681052346424,0.10564577440826634
1_1,all,5,featureless,0.05758856649922424,0.2237661654157977
1_1,all,5,cv_gam,0.01602053256946376,0.10530878425738117
1_2,same,1,featureless,0.018313558811575526,0.12478467006601006
1_2,same,1,cv_gam,0.018313558811575526,0.12478467006601006
1_2,other,1,featureless,0.0577963754238157,0.2278166667192552
1_2,other,1,cv_gam,0.01451542521964783,0.1101530412865717
1_2,all,1,featureless,0.057335708944307395,0.22683917547552496
1_2,all,1,cv_gam,0.014516353770462004,0.1101597318738615
1_2,same,2,featureless,0.0116329662017914,0.08346640190821049
1_2,same,2,cv_gam,0.0116329662017914,0.08346640190821049
1_2,other,2,featureless,0.01660829313771441,0.11109245158478213
1_2,other,2,cv_gam,0.006665962978710138,0.06948827038553078
1_2,all,2,featureless,0.01635375754479676,0.11001416467484888
1_2,all,2,cv_gam,0.006675794460574089,0.06948529514380593
1_2,same,3,featureless,0.025665946138554163,0.10494500559692092
1_2,same,3,cv_gam,0.025665946138554163,0.10494500559692092
1_2,other,3,featureless,0.03795560704982373,0.1749432879050972
1_2,other,3,cv_gam,0.020721523838394356,0.10433810982887763
1_2,all,3,featureless,0.03764784959223486,0.17409059154915701
1_2,all,3,cv_gam,0.02072615145931348,0.10426245827164941
1_2,same,4,featureless,0.03972092227220083,0.1344884907926341
1_2,same,4,cv_gam,0.03972092227220083,0.1344884907926341
1_2,other,4,featureless,0.049859113153457514,0.1974256751708192
1_2,other,4,cv_gam,0.021428943698820112,0.102904356100636
1_2,all,4,featureless,0.04948723653549797,0.19650618225856173
1_2,all,4,cv_gam,0.02142590347984305,0.10280455576254006
1_2,same,5,featureless,0.02373957514653318,0.11838268289664207
1_2,same,5,cv_gam,0.058468754824364755,0.14363859751160402
1_2,other,5,featureless,0.04034179209686253,0.1794417458613018
1_2,other,5,cv_gam,0.016816164538782825,0.10250879889628628
1_2,all,5,featureless,0.04000986217567522,0.1786660257841795
1_2,all,5,cv_gam,0.016849254865194518,0.10254721164177898
1_3,same,1,featureless,0.01898020203267822,0.12212390645014583
1_3,same,1,cv_gam,0.013222627018956969,0.09997959653672142
1_3,other,1,featureless,0.04093738508147346,0.18326950766612174
1_3,other,1,cv_gam,0.013617929497334398,0.10017189855526218
1_3,all,1,featureless,0.04067907658577671,0.18261944221873117
1_3,all,1,cv_gam,0.013610706091870473,0.10013812673999598
1_3,same,2,featureless,0.03652964009973693,0.11929899877129031
1_3,same,2,cv_gam,0.027959766833494378,0.11016261177429303
1_3,other,2,featureless,0.02890838172321354,0.1312907733986492
1_3,other,2,cv_gam,0.021649091597129223,0.09801966287049153
1_3,all,2,featureless,0.028801548694820066,0.1307760607383471
1_3,all,2,cv_gam,0.02165616749087343,0.09796999305034385
1_3,same,3,featureless,0.04568197676209251,0.12886179893088917
1_3,same,3,cv_gam,0.03558924245867881,0.12147454688091673
1_3,other,3,featureless,0.0393183120130527,0.154711242508002
1_3,other,3,cv_gam,0.03099841188829217,0.11738987702575295
1_3,all,3,featureless,0.03919529809303946,0.15420643516434213
1_3,all,3,cv_gam,0.03101789184008366,0.11736978443727954
1_3,same,4,featureless,0.01733257686284572,0.11561196563869783
1_3,same,4,cv_gam,0.03189360954056681,0.1460420287305206
1_3,other,4,featureless,0.03805805075481705,0.18259066289167006
1_3,other,4,cv_gam,0.012957378212480069,0.1016164503572678
1_3,all,4,featureless,0.03780599852816067,0.18196528656198
1_3,all,4,cv_gam,0.012960261543902485,0.1016847180027285
1_3,same,5,featureless,0.041277376084271046,0.14883461734300424
1_3,same,5,cv_gam,0.03773312152311937,0.13328135444089728
1_3,other,5,featureless,0.041745878517204835,0.17015811480871706
1_3,other,5,cv_gam,0.030142557503861456,0.12397769636293021
1_3,all,5,featureless,0.04158708248187126,0.16981445246753826
1_3,all,5,cv_gam,0.03018178718966016,0.12398272659415266
1_4,same,1,featureless,0.02890940526769069,0.1498415676009743
1_4,same,1,cv_gam,0.03075586262409553,0.14909396721302687
1_4,other,1,featureless,0.038344750633361145,0.17859935841005112
1_4,other,1,cv_gam,0.020977907840394872,0.11942393493336223
1_4,all,1,featureless,0.03819775372163122,0.17819931538766948
1_4,all,1,cv_gam,0.020971412974264626,0.1194214462703143
1_4,same,2,featureless,0.012584822589159777,0.07141306831162895
1_4,same,2,cv_gam,0.00981065013175612,0.06197413640237155
1_4,other,2,featureless,0.01322575649262452,0.09886340606797774
1_4,other,2,cv_gam,0.009688340497557981,0.07409705218842831
1_4,all,2,featureless,0.013147175924198224,0.09840301856627315
1_4,all,2,cv_gam,0.009673236814498627,0.07393038955332669
1_4,same,3,featureless,0.02601165112255749,0.0992793950079245
1_4,same,3,cv_gam,0.022126222437388633,0.09556231107932177
1_4,other,3,featureless,0.022703010897091258,0.11446327551332
1_4,other,3,cv_gam,0.019672944091849005,0.0951232688352563
1_4,all,3,featureless,0.022633102448133612,0.11402595553804744
1_4,all,3,cv_gam,0.019658977475255586,0.09502238103157393
1_4,same,4,featureless,0.058498278283103035,0.1778161971179817
1_4,same,4,cv_gam,0.058498278283103035,0.1778161971179817
1_4,other,4,featureless,0.045401241381611224,0.17611965606583302
1_4,other,4,cv_gam,0.031711334512832416,0.13133318022359558
1_4,all,4,featureless,0.04529326445238656,0.17576047595519873
1_4,all,4,cv_gam,0.03170997384823156,0.1312768275083131
1_4,same,5,featureless,0.03504556034467336,0.15101319982659941
1_4,same,5,cv_gam,0.027755276913422968,0.13687380873151353
1_4,other,5,featureless,0.02776045936771621,0.14211285734421067
1_4,other,5,cv_gam,0.021669512541898885,0.11952833052414355
1_4,all,5,featureless,0.027704376962880372,0.14195188857063895
1_4,all,5,cv_gam,0.021683799539413753,0.11952705146406026
