subset,category,fold_id,model,downsample,seed_id,train_size,test_size,rmse,mae,train_time
Unassigned,same,3,linear,False,0,28,7,0.053192932,0.042297482,0.109454870223999
Bacteria,same,3,linear,False,0,149825,37456,0.031773057,0.016343739,21657.2053463459
Bacteria,same,3,linear,True,1,1545,37456,0.03415075,0.017071461,10.094579935073853
Bacteria,same,3,linear,True,2,1545,37456,0.03390447,0.017096167,9.79575538635254
Bacteria,same,3,linear,True,3,1545,37456,0.03336433,0.017566957,9.744662523269652
Archaea,same,3,linear,False,0,1208,302,0.017595368,0.010551991,4.158344745635986
Archaea,same,3,tree,False,0,1208,302,0.0176914233302152,0.0104798062238842,3.462103366851806
Bacteria,same,3,tree,False,0,149825,37456,0.0332635749041885,0.018374590203166,2620.9986577034
Bacteria,same,3,tree,True,1,1545,37456,0.0374061185870545,0.0167666841298341,27.549911737442017
Bacteria,same,3,tree,True,2,1545,37456,0.0340436721736526,0.0184256295674071,23.86878609657288
Bacteria,same,3,tree,True,3,1545,37456,0.0342994736442773,0.0186017133605386,24.223856687545776
Unassigned,same,3,tree,False,0,28,7,0.0531929294548737,0.0422974769358656,0.0975854396820068
Bacteria,same,4,featureless,False,0,149825,37456,0.034596942,0.019373557,4.459311008453369
Bacteria,same,4,featureless,True,1,1545,37456,0.034610376,0.019014997,1.4038848876953125
Bacteria,same,4,featureless,True,2,1545,37456,0.034606084,0.02041005,1.5253894329071045
Bacteria,same,4,featureless,True,3,1545,37456,0.034598734,0.019302959,1.6414361000061035
Archaea,same,4,featureless,False,0,1208,302,0.01627444,0.009649292,0.1395473480224609
Unassigned,same,4,featureless,False,0,28,7,0.050878383,0.046809953,0.0020923614501953
Bacteria,same,4,linear,False,0,149825,37456,0.03227351,0.016130432,26357.70418024063
Bacteria,same,4,linear,True,1,1545,37456,0.034051433,0.017120186,49.70261120796204
Bacteria,same,4,linear,True,2,1545,37456,0.034461565,0.017986244,12.669118881225586
Bacteria,same,4,linear,True,3,1545,37456,0.033966206,0.016980309,12.506268739700316
Unassigned,same,4,linear,False,0,28,7,0.050878383,0.046809953,0.0817224979400634
Archaea,same,4,linear,False,0,1208,302,0.016053047,0.009316283,4.133388996124268
Bacteria,same,4,tree,False,0,149825,37456,0.0338207757462211,0.0180857474183098,2012.7410702705383
Bacteria,same,4,tree,True,1,1545,37456,0.0343537332349811,0.0177335846237838,20.76931309700012
Bacteria,same,4,tree,True,2,1545,37456,0.0347576318741409,0.0190728691806271,21.552126169204712
Bacteria,same,4,tree,True,3,1545,37456,0.0344909532312065,0.0180607278917552,22.93917798995972
Unassigned,same,4,tree,False,0,28,7,0.0508783821555754,0.0468099483405239,0.0759871006011962
Archaea,same,4,tree,False,0,1208,302,0.0162906813357875,0.0093896866095652,4.253835201263428
Unassigned,same,5,featureless,False,0,28,7,0.05302818,0.041757267,0.0022444725036621
Archaea,same,5,featureless,False,0,1208,302,0.01787997,0.009390559,0.0737943649291992
Bacteria,same,5,featureless,False,0,149825,37456,0.03401773,0.019673336,5.7453038692474365
Bacteria,same,5,featureless,True,1,1545,37456,0.034030676,0.018998744,1.7567296028137207
Bacteria,same,5,featureless,True,2,1545,37456,0.034055408,0.020699233,1.7548229694366455
Bacteria,same,5,featureless,True,3,1545,37456,0.034019753,0.01986561,1.755061149597168
Unassigned,same,5,linear,False,0,28,7,0.05302818,0.041757267,0.079864501953125
Bacteria,same,5,linear,False,0,149825,37456,0.031924244,0.01632296,21146.06679296493
Bacteria,same,5,linear,True,1,1545,37456,0.03355802,0.016942222,10.769474506378174
Bacteria,same,5,linear,True,2,1545,37456,0.033880632,0.017950611,9.707131624221802
Bacteria,same,5,linear,True,3,1545,37456,0.033496886,0.017321192,9.695570230484009
Archaea,same,5,linear,False,0,1208,302,0.017370421,0.009376571,11.827112674713137
Unassigned,same,5,tree,False,0,28,7,0.05302818048937,0.0417572626029141,0.0726757049560546
Bacteria,same,5,tree,False,0,149825,37456,0.0332903976723231,0.0182690514920115,1951.2709670066836
Bacteria,same,5,tree,True,1,1545,37456,0.0349776213788023,0.0174366938405311,42.30145192146301
Bacteria,same,5,tree,True,2,1545,37456,0.0347735053339831,0.0201278515160083,22.441781520843502
Bacteria,same,5,tree,True,3,1545,37456,0.0341663901007658,0.0190079560045604,22.243329524993896
Archaea,same,5,tree,False,0,1208,302,0.0173408131230976,0.0091544530196038,3.268909215927124
Unassigned,other,1,featureless,False,0,188791,7,0.111923434,0.020776577,3.662086009979248
Unassigned,other,1,featureless,True,1,28,7,0.114112176,0.015759097,0.001943826675415
Unassigned,other,1,featureless,True,2,28,7,0.10920983,0.02770095,0.0019335746765136
Unassigned,other,1,featureless,True,3,28,7,0.11195622,0.020698212,0.00191330909729
Archaea,other,1,featureless,False,0,187316,302,0.022908647,0.018451497,5.171011686325073
Archaea,other,1,featureless,True,1,1208,302,0.022085158,0.016970776,0.1499025821685791
Archaea,other,1,featureless,True,2,1208,302,0.024157181,0.020501973,0.1498632431030273
Archaea,other,1,featureless,True,3,1208,302,0.023150958,0.018868655,0.1497485637664795
Bacteria,other,1,featureless,False,0,1545,37457,0.03621783,0.012549557,2.1021628379821777
Bacteria,other,1,linear,False,0,1545,37457,0.042072695,0.036539145,13.649801969528198
Bacteria,other,1,tree,False,0,1545,37457,0.0564443659796879,0.0434405835112556,6.250605344772339
Unassigned,other,1,tree,False,0,188791,7,0.1043732488522553,0.0439798463710603,3523.2587893009186
Unassigned,other,1,tree,True,1,28,7,0.1221239840103726,0.0084320509340614,1.3903489112854004
Unassigned,other,1,tree,True,2,28,7,0.1140530159741317,0.015889536589384,0.3801982402801513
Unassigned,other,1,tree,True,3,28,7,0.1279050657698902,0.0136888980632647,0.4015970230102539
Archaea,other,1,tree,False,0,187316,302,0.0207957289275208,0.0143946189484301,3447.719438314438
Archaea,other,1,tree,True,1,1208,302,0.0196406139017669,0.0125287632269343,15.274231672286987
Archaea,other,1,tree,True,2,1208,302,0.0203156886103981,0.0135949137620627,14.448249816894531
Archaea,other,1,tree,True,3,1208,302,0.0209588100376898,0.0150372064212498,14.997806072235107
Unassigned,other,2,featureless,False,0,188791,7,0.044708587,0.028253611,3.7545440196990967
Unassigned,other,2,featureless,True,1,28,7,0.044873796,0.02323613,0.0020101070404052
Unassigned,other,2,featureless,True,2,28,7,0.045399588,0.034821853,0.0019848346710205
Unassigned,other,2,featureless,True,3,28,7,0.044706844,0.028175246,0.0019762516021728
Bacteria,other,2,featureless,False,0,1545,37456,0.03672313,0.012512449,2.472506284713745
Archaea,other,2,featureless,False,0,187316,302,0.025546364,0.02077936,5.098639726638794
Archaea,other,2,featureless,True,1,1208,302,0.024804609,0.019309096,0.1521110534667968
Archaea,other,2,featureless,True,2,1208,302,0.02667941,0.02264696,0.1507997512817382
Archaea,other,2,featureless,True,3,1208,302,0.025765492,0.02116809,0.1479625701904297
Bacteria,other,2,linear,False,0,1545,37456,0.053792495,0.052379258,11.090463876724243
Bacteria,other,2,tree,False,0,1545,37456,0.055544874384883,0.0432674234422544,6.612738132476807
Unassigned,other,2,tree,False,0,188791,7,0.0508451362302357,0.0511007485554573,2701.163284778595
Unassigned,other,2,tree,True,1,28,7,0.0488967466868945,0.0073929037898778,0.6087839603424072
Unassigned,other,2,tree,True,2,28,7,0.0448632605835163,0.0307266974123194,0.3512344360351562
Unassigned,other,2,tree,True,3,28,7,0.0495241212363964,0.0058925226330757,0.3742971420288086
Archaea,other,2,tree,False,0,187316,302,0.0234877791702726,0.0163914262368085,2640.3876338005066
Archaea,other,2,tree,True,1,1208,302,0.0226299193684956,0.0139651536752959,14.113981246948242
Archaea,other,2,tree,True,2,1208,302,0.0231538972680735,0.0152426714261301,12.980957508087158
Archaea,other,2,tree,True,3,1208,302,0.0237976646863323,0.017085301178151,15.105581760406494
Unassigned,other,3,featureless,False,0,188791,7,0.052978557,0.025532603,3.890031099319458
Unassigned,other,3,featureless,True,1,28,7,0.053937074,0.020515125,0.0020220279693603
Unassigned,other,3,featureless,True,2,28,7,0.05242126,0.032456975,0.0022280216217041
Unassigned,other,3,featureless,True,3,28,7,0.05299001,0.025454238,0.0020296573638916
Bacteria,other,3,featureless,False,0,1545,37456,0.036329772,0.012590736,1.3887131214141846
Archaea,other,3,featureless,False,0,187316,302,0.022722146,0.020493174,5.492942333221436
Archaea,other,3,featureless,True,1,1208,302,0.021847222,0.019559262,0.1573145389556884
Archaea,other,3,featureless,True,2,1208,302,0.024036523,0.022203,0.1575829982757568
Archaea,other,3,featureless,True,3,1208,302,0.022978256,0.020607416,0.1608438491821289
Bacteria,other,3,linear,False,0,1545,37456,0.053541046,0.052421965,14.12838339805603
Unassigned,other,3,linear,False,0,188791,7,0.05331219,0.042973176,24604.32454752922
Unassigned,other,3,linear,True,1,28,7,0.053987242,0.020304069,0.5015835762023926
Unassigned,other,3,linear,True,2,28,7,0.05256194,0.029315036,0.0859858989715576
Unassigned,other,3,linear,True,3,28,7,0.053697594,0.021572176,0.0873668193817138
Bacteria,other,3,tree,False,0,1545,37456,0.0482668890253859,0.0270719911052804,6.111440658569336
Unassigned,other,3,tree,False,0,188791,7,0.0546591301161423,0.0456875986062941,2714.001523733139
Unassigned,other,3,tree,True,1,28,7,0.0556756182026489,0.014464096892625,0.3506784439086914
Unassigned,other,3,tree,True,2,28,7,0.0595146297576484,0.0583767751231789,0.3647637367248535
Unassigned,other,3,tree,True,3,28,7,0.0604257266940291,0.0031715165823698,0.3847887516021728
Archaea,other,3,tree,False,0,187316,302,0.020255203343907,0.0176267847418785,3279.681515693665
Archaea,other,3,tree,True,1,1208,302,0.0191761347276765,0.01515543654538,17.803142309188843
Archaea,other,3,tree,True,2,1208,302,0.0198512158398824,0.0166627600041457,16.697877645492554
Archaea,other,3,tree,True,3,1208,302,0.0206353656437752,0.0177293657325208,19.257969856262207
Bacteria,other,4,featureless,False,0,1545,37456,0.03713505,0.012735489,1.2312657833099363
Unassigned,other,4,featureless,False,0,188791,7,0.05207188,0.0310629,5.004987239837647
Unassigned,other,4,featureless,True,1,28,7,0.053430483,0.02604542,0.0035243034362792
Unassigned,other,4,featureless,True,2,28,7,0.050954487,0.037987273,0.0033895969390869
Unassigned,other,4,featureless,True,3,28,7,0.052089658,0.030984534,0.0033137798309326
Archaea,other,4,featureless,False,0,187316,302,0.022071224,0.020355826,5.0077173709869385
Archaea,other,4,featureless,True,1,1208,302,0.02108636,0.018995548,0.1475379467010498
Archaea,other,4,featureless,True,2,1208,302,0.023525856,0.0220875,0.147413969039917
Archaea,other,4,featureless,True,3,1208,302,0.022356765,0.02063195,0.1474733352661132
Bacteria,other,4,linear,False,0,1545,37456,0.0424903,0.036406863,13.909855127334597
Archaea,other,4,linear,False,0,187316,302,0.025436541,0.02249828,27583.360281944275
Archaea,other,4,linear,True,1,1208,302,0.021810673,0.020211447,5.837369441986084
Archaea,other,4,linear,True,2,1208,302,0.028931692,0.027668888,5.170253753662109
Archaea,other,4,linear,True,3,1208,302,0.016034883,0.009677191,5.167768239974976
Bacteria,other,4,tree,False,0,1545,37456,0.05585835712897,0.0456813379811743,7.664660453796387
Unassigned,other,4,tree,False,0,188791,7,0.0519946067836587,0.0457830470629987,3386.6629214286804
Unassigned,other,4,tree,True,1,28,7,0.0526269895677303,0.0288104141363874,1.3247084617614746
Unassigned,other,4,tree,True,2,28,7,0.0561648202225011,0.0584722235798835,0.4027423858642578
Unassigned,other,4,tree,True,3,28,7,0.0615719798448354,0.0084169592009857,0.4215614795684814
Archaea,other,4,tree,False,0,187316,302,0.0192428101315438,0.0159282478554847,3537.809617996216
Archaea,other,4,tree,True,1,1208,302,0.0179268320285442,0.0140133254041453,14.992604970932009
Archaea,other,4,tree,True,2,1208,302,0.018747206883829,0.0148389795795083,14.82586908340454
Archaea,other,4,tree,True,3,1208,302,0.0196909080857905,0.0167360319296059,15.561055421829224
Bacteria,other,5,featureless,False,0,1545,37456,0.036411587,0.012666951,1.6111695766448977
Archaea,other,5,featureless,False,0,187316,302,0.022247296,0.019544967,6.765585422515869
Archaea,other,5,featureless,True,1,1208,302,0.021392696,0.018608976,0.1478996276855468
Archaea,other,5,featureless,True,2,1208,302,0.023538103,0.021517629,0.146808385848999
Archaea,other,5,featureless,True,3,1208,302,0.022498244,0.019866103,0.1469991207122802
Unassigned,other,5,featureless,False,0,188791,7,0.05344832,0.029457431,7.708048582077026
Unassigned,other,5,featureless,True,1,28,7,0.054566395,0.02443995,0.0049071311950683
Unassigned,other,5,featureless,True,2,28,7,0.052656863,0.032372378,0.0048542022705078
Unassigned,other,5,featureless,True,3,28,7,0.05346234,0.029379066,0.0048410892486572
Bacteria,other,5,linear,False,0,1545,37456,0.065438926,0.06580501,11.129937648773192
Unassigned,other,5,linear,False,0,188791,7,0.053184733,0.042888578,24540.148386001587
Unassigned,other,5,linear,True,1,28,7,0.05462303,0.024228897,0.1018517017364502
Unassigned,other,5,linear,True,2,28,7,0.052905258,0.033239864,0.0943844318389892
Unassigned,other,5,linear,True,3,28,7,0.05429422,0.025497004,0.094285249710083
Archaea,other,5,linear,False,0,187316,302,0.025788942,0.021989357,27993.1344499588
Archaea,other,5,linear,True,1,1208,302,0.02200447,0.020002808,4.384621620178223
Archaea,other,5,linear,True,2,1208,302,0.028218279,0.026857354,4.925521612167358
Archaea,other,5,linear,True,3,1208,302,0.017537568,0.009902266,4.364548683166504
Bacteria,other,5,tree,False,0,1545,37456,0.0574462553663953,0.045775126821051,5.16755747795105
Archaea,other,5,tree,False,0,187316,302,0.0198536151636722,0.0169119526683095,2279.456338644028
Archaea,other,5,tree,True,1,1208,302,0.0188334908461068,0.0142700956945797,13.626628398895264
Archaea,other,5,tree,True,2,1208,302,0.0192236293687204,0.0157145837505587,12.813719511032104
Archaea,other,5,tree,True,3,1208,302,0.0202185602943874,0.0174306165426969,14.735098600387571
Unassigned,other,5,tree,False,0,188791,7,0.0543418977414492,0.0486512742579934,2798.7724471092224
Unassigned,other,5,tree,True,1,28,7,0.056481092215398,0.0190023309830576,0.3535747528076172
Unassigned,other,5,tree,True,2,28,7,0.0545317772267684,0.024570389650762,0.3633043766021728
Unassigned,other,5,tree,True,3,28,7,0.0634625880716723,0.0040789910126477,0.3812994956970215
Unassigned,all,1,featureless,False,0,188819,7,0.111922994,0.020777613,3.28999924659729
Unassigned,all,1,featureless,True,1,28,7,0.10781141,0.03170849,0.0019819736480712
Unassigned,all,1,featureless,True,1,188791,7,0.11192271,0.020778306,8.583266019821167
Unassigned,all,1,featureless,True,2,28,7,0.112541735,0.019316345,0.0019972324371337
Unassigned,all,1,featureless,True,2,188791,7,0.11192303,0.020777524,8.582496881484985
Unassigned,all,1,featureless,True,3,28,7,0.11286972,0.018556254,0.0019629001617431
Unassigned,all,1,featureless,True,3,188791,7,0.111922786,0.020778123,8.576231956481934
Archaea,all,1,featureless,False,0,188524,302,0.0228578,0.018362846,3.570140838623047
Archaea,all,1,featureless,True,1,1208,302,0.02275788,0.018187441,0.0788490772247314
Archaea,all,1,featureless,True,1,187316,302,0.022856697,0.018360917,9.502513408660889
Archaea,all,1,featureless,True,2,1208,302,0.022022108,0.016851094,0.0748629570007324
Archaea,all,1,featureless,True,2,187316,302,0.022862516,0.018371087,9.523048162460327
Archaea,all,1,featureless,True,3,1208,302,0.022374872,0.017509855,0.0736491680145263
Archaea,all,1,featureless,True,3,187316,302,0.022858705,0.01836443,9.480354309082031
Bacteria,all,1,featureless,False,0,151369,37457,0.03382753,0.019436903,4.85020637512207
Bacteria,all,1,featureless,True,1,149824,37457,0.033827536,0.01944251,9.584675312042236
Bacteria,all,1,featureless,True,1,1545,37457,0.0338277,0.019362204,1.4652738571166992
Bacteria,all,1,featureless,True,2,149824,37457,0.033827532,0.019441245,9.57812786102295
Bacteria,all,1,featureless,True,2,1545,37457,0.033843305,0.020096269,1.447174310684204
Bacteria,all,1,featureless,True,3,149824,37457,0.03382753,0.019436639,9.458683967590332
Bacteria,all,1,featureless,True,3,1545,37457,0.03383506,0.019880116,1.3598566055297852
Bacteria,all,1,linear,False,0,151369,37457,0.031739388,0.016107155,26715.7631790638
Bacteria,all,1,tree,False,0,151369,37457,0.0331460165130983,0.0179011787791256,2142.562501192093
Bacteria,all,1,tree,True,1,149824,37457,0.0317002755581189,0.015983642921972,2209.732306480408
Bacteria,all,1,tree,True,1,1545,37457,0.034245133363775,0.0179519304448464,25.7674503326416
Bacteria,all,1,tree,True,2,149824,37457,0.031722197379941,0.0159866889873911,2216.5888764858246
Bacteria,all,1,tree,True,2,1545,37457,0.0340584318674446,0.0185738541269062,24.356308937072757
Bacteria,all,1,tree,True,3,149824,37457,0.0316993697326699,0.0159818103811352,2225.8309276103973
Bacteria,all,1,tree,True,3,1545,37457,0.0347867767775159,0.0193787556788685,24.397859573364254
Archaea,all,1,tree,False,0,188524,302,0.0207580178752609,0.0143016406753111,2767.3683156967163
Archaea,all,1,tree,True,1,1208,302,0.0204114976975181,0.0139136686078086,17.193394422531128
Archaea,all,1,tree,True,1,187316,302,0.0179548346936976,0.0085146883502602,2827.459302186966
Archaea,all,1,tree,True,2,1208,302,0.020301142718149,0.0127133722417056,17.21723747253418
Archaea,all,1,tree,True,2,187316,302,0.0181950870153155,0.0086007634375504,2813.8887968063354
Archaea,all,1,tree,True,3,1208,302,0.0218004958922257,0.0164327728562057,19.883320331573486
Archaea,all,1,tree,True,3,187316,302,0.0179269610391855,0.0085531403953399,2836.743909597397
Unassigned,all,1,tree,False,0,188819,7,0.1044148496669233,0.0437964539421911,2791.386533260345
Unassigned,all,1,tree,True,1,28,7,0.1054865213758615,0.0950555028393864,0.4085850715637207
Unassigned,all,1,tree,True,1,188791,7,0.1061349248099976,0.0371174616776778,2830.6315257549286
Unassigned,all,1,tree,True,2,28,7,0.1074837141413448,0.1018100650981068,0.3726053237915039
Unassigned,all,1,tree,True,2,188791,7,0.1061349248099976,0.0371174616776778,2812.804407596588
Unassigned,all,1,tree,True,3,28,7,0.1208869571320326,0.0106914912063915,0.3848354816436767
Unassigned,all,1,tree,True,3,188791,7,0.1061349248099976,0.0371174616776778,2868.3803131580357
Bacteria,all,2,featureless,False,0,151370,37456,0.0343838,0.01941371,4.788403749465942
Bacteria,all,2,featureless,True,1,149824,37456,0.03438381,0.019415976,8.992283582687378
Bacteria,all,2,featureless,True,1,1545,37456,0.03438524,0.01958114,1.375602960586548
Bacteria,all,2,featureless,True,2,149824,37456,0.034383822,0.01942117,8.992300271987915
Bacteria,all,2,featureless,True,2,1545,37456,0.03438386,0.019431155,1.3960363864898682
Bacteria,all,2,featureless,True,3,149824,37456,0.03438381,0.019416058,8.942439317703247
Bacteria,all,2,featureless,True,3,1545,37456,0.034446925,0.020741515,1.4363384246826172
Archaea,all,2,featureless,False,0,188524,302,0.025500515,0.02069087,3.966846227645874
Archaea,all,2,featureless,True,1,1208,302,0.02544071,0.020574775,0.0873186588287353
Archaea,all,2,featureless,True,1,187316,302,0.025499864,0.020689607,10.406638383865356
Archaea,all,2,featureless,True,2,1208,302,0.024747027,0.019187327,0.0814599990844726
Archaea,all,2,featureless,True,2,187316,302,0.025504762,0.020699084,10.341445684432983
Archaea,all,2,featureless,True,3,1208,302,0.025093673,0.01990633,0.0820975303649902
Archaea,all,2,featureless,True,3,187316,302,0.025501473,0.020692721,10.340470552444458
Unassigned,all,2,featureless,False,0,188819,7,0.04470865,0.028256424,3.731403827667236
Unassigned,all,2,featureless,True,1,28,7,0.046270605,0.038829394,0.0019736289978027
Unassigned,all,2,featureless,True,1,188791,7,0.044708665,0.028257113,9.929043292999268
Unassigned,all,2,featureless,True,2,28,7,0.04469866,0.02679338,0.0019054412841796
Unassigned,all,2,featureless,True,2,188791,7,0.044708647,0.02825633,9.782129526138306
Unassigned,all,2,featureless,True,3,28,7,0.044712372,0.026033286,0.0019037723541259
Unassigned,all,2,featureless,True,3,188791,7,0.04470866,0.02825693,9.74071168899536
Bacteria,all,2,linear,False,0,151370,37456,0.031963542,0.016105516,21658.58042359352
Bacteria,all,2,tree,False,0,151370,37456,0.0330997082778643,0.017362950030959,2272.4520251750946
Bacteria,all,2,tree,True,1,149824,37456,0.0319024021913857,0.0159972843383449,2347.786430120468
Bacteria,all,2,tree,True,1,1545,37456,0.0355037898270152,0.0172231708768499,27.31665825843811
Bacteria,all,2,tree,True,2,149824,37456,0.0319067113615368,0.0159995427143798,2335.2780148983
Bacteria,all,2,tree,True,2,1545,37456,0.0341682294579125,0.0179052138067252,24.953752279281616
Bacteria,all,2,tree,True,3,149824,37456,0.0318996062012528,0.0159765854415076,2355.917435884476
Bacteria,all,2,tree,True,3,1545,37456,0.0344758267222171,0.019521408610039,25.7467622756958
Archaea,all,2,tree,False,0,188524,302,0.0234538103788759,0.0162989326458192,3549.124095439911
Archaea,all,2,tree,True,1,1208,302,0.0232584237118565,0.0157490223996454,19.01375126838684
Archaea,all,2,tree,True,1,187316,302,0.0216837688455625,0.0091487723402678,3660.4495117664337
Archaea,all,2,tree,True,2,1208,302,0.023014780783328,0.0150929540395736,18.9515233039856
Archaea,all,2,tree,True,2,187316,302,0.021702525350595,0.0091741942953575,3603.2945652008057
Archaea,all,2,tree,True,3,1208,302,0.0247879727366062,0.0192740166318067,21.235580921173096
Archaea,all,2,tree,True,3,187316,302,0.0216943648832535,0.0091263145633754,3640.0514793396
Unassigned,all,2,tree,False,0,188819,7,0.0508222127242484,0.0510526222566444,2610.3214304447174
Unassigned,all,2,tree,True,1,28,7,0.1682234906583005,0.1889451211318373,1.0525743961334229
Unassigned,all,2,tree,True,1,188791,7,0.0484306252758561,0.0455113055802856,2799.477527856827
Unassigned,all,2,tree,True,2,28,7,0.0525292349228008,0.0544594698585569,0.3903279304504394
Unassigned,all,2,tree,True,2,188791,7,0.0484306252758561,0.0455113055802856,2816.9314432144165
Unassigned,all,2,tree,True,3,28,7,0.047702999167493,0.0105527760460972,0.3883779048919678
Unassigned,all,2,tree,True,3,188791,7,0.0484306252758561,0.0455113055802856,2744.283625364304
Bacteria,all,3,featureless,False,0,151370,37456,0.033950776,0.01949178,9.386384963989258
Bacteria,all,3,featureless,True,1,149824,37456,0.033950776,0.01949243,19.42807126045227
Bacteria,all,3,featureless,True,1,1545,37456,0.03395763,0.019021787,2.245614528656006
Bacteria,all,3,featureless,True,2,149824,37456,0.03395078,0.019495243,17.928948879241943
Bacteria,all,3,featureless,True,2,1545,37456,0.033951215,0.01936953,2.2271876335144043
Bacteria,all,3,featureless,True,3,149824,37456,0.033950776,0.019491326,17.964401960372925
Bacteria,all,3,featureless,True,3,1545,37456,0.034013733,0.020854933,2.2341251373291016
Unassigned,all,3,featureless,False,0,188819,7,0.052978195,0.025535088,3.589160203933716
Unassigned,all,3,featureless,True,1,28,7,0.052514788,0.036464516,0.001875877380371
Unassigned,all,3,featureless,True,1,188791,7,0.05297809,0.025535785,9.467469930648804
Unassigned,all,3,featureless,True,2,28,7,0.053210504,0.024072371,0.0018565654754638
Unassigned,all,3,featureless,True,2,188791,7,0.052978206,0.025534999,9.340439558029177
Unassigned,all,3,featureless,True,3,28,7,0.053346664,0.023312282,0.0019030570983886
Unassigned,all,3,featureless,True,3,188791,7,0.052978117,0.025535602,9.356228590011597
Archaea,all,3,featureless,False,0,188524,302,0.022668969,0.020471992,3.781608819961548
Archaea,all,3,featureless,True,1,1208,302,0.022635357,0.020471992,0.0792622566223144
Archaea,all,3,featureless,True,1,187316,302,0.02266826,0.020471992,9.811517715454102
Archaea,all,3,featureless,True,2,1208,302,0.021794297,0.019465232,0.0779461860656738
Archaea,all,3,featureless,True,2,187316,302,0.022673698,0.020471992,9.989340543746948
Archaea,all,3,featureless,True,3,1208,302,0.022232842,0.020049248,0.0772690773010253
Archaea,all,3,featureless,True,3,187316,302,0.022670103,0.020471992,9.831432104110718
Bacteria,all,3,linear,False,0,151370,37456,0.031774953,0.016344536,25363.299827098846
Unassigned,all,3,linear,False,0,188819,7,0.05329921,0.04290186,26865.49651646614
Unassigned,all,3,linear,True,1,28,7,0.05739728,0.05357741,1.1427202224731443
Bacteria,all,3,tree,False,0,151370,37456,0.0327461068960279,0.0177159739513577,2157.903489112854
Bacteria,all,3,tree,True,1,149824,37456,0.03174404818448,0.0162258227073607,2238.7744030952454
