subset,category,fold_id,model,downsample,seed_id,train_size,test_size,rmse,mae
4,all,4,linear,False,0,184291,4535,0.03562191380843741,0.019061189893972763
4,same,5,featureless,False,0,18143,4535,0.03741014003753662,0.024107087403535843
4,same,5,linear,False,0,18143,4535,0.03591860482871468,0.021045298525475764
4,other,5,featureless,False,0,166148,4535,0.03806794434785843,0.02101166546344757
4,other,5,linear,False,0,166148,4535,0.03612248782883532,0.018654238833986217
4,all,5,featureless,False,0,184291,4535,0.03794851526618004,0.021186156198382378
4,all,5,linear,False,0,184291,4535,0.036600783980551235,0.01884810714081528
5,same,1,featureless,False,0,10232,2558,0.04203364625573158,0.0267935860902071
5,same,1,linear,False,0,10232,2558,0.040891877533852226,0.023680037521266153
5,other,1,featureless,False,0,176036,2558,0.044277533888816833,0.021926794201135635
5,other,1,linear,False,0,176036,2558,0.10069000778715588,0.020222456338633066
5,all,1,featureless,False,0,186268,2558,0.04402740299701691,0.0220788586884737
5,all,1,linear,False,0,186268,2558,0.04225506812626737,0.02037158232348675
5,same,2,featureless,False,0,10232,2558,0.04326298460364342,0.026274066418409348
5,same,2,linear,False,0,10232,2558,0.042060480619145225,0.02354587185568522
5,other,2,featureless,False,0,176036,2558,0.04581785574555397,0.022310715168714523
5,other,2,linear,False,0,176036,2558,0.29682124311894736,0.02065161227175949
5,all,2,featureless,False,0,186268,2558,0.045560549944639206,0.022584088146686554
5,all,2,linear,False,0,186268,2558,0.04605697715582497,0.02069670639374767
5,same,3,featureless,False,0,10232,2558,0.043388694524765015,0.02633170410990715
5,same,3,linear,False,0,10232,2558,0.04251784792492694,0.023942988965548945
5,other,3,featureless,False,0,176036,2558,0.045859865844249725,0.02203008159995079
5,other,3,linear,False,0,176036,2558,0.14163898772554578,0.02037326519403937
5,all,3,featureless,False,0,186268,2558,0.04560602828860283,0.022098390385508537
5,all,3,linear,False,0,186268,2558,0.04369645537488886,0.02039185090035081
5,same,4,featureless,False,0,10232,2558,0.04281407222151756,0.026306891813874245
5,same,4,linear,False,0,10232,2558,0.04152691279222468,0.0228887468867869
5,other,4,featureless,False,0,176036,2558,0.045340459793806076,0.021884318441152573
5,other,4,linear,False,0,176036,2558,0.10260175252675195,0.019644014209339034
5,all,4,featureless,False,0,186268,2558,0.0450826920568943,0.021939903497695923
5,all,4,linear,False,0,186268,2558,0.04314498433292857,0.019864794402914887
5,same,5,featureless,False,0,10232,2558,0.04239571467041969,0.02560831978917122
5,same,5,linear,False,0,10232,2558,0.04181442983250421,0.02346680750299017
5,other,5,featureless,False,0,176036,2558,0.04481526091694832,0.021787533536553383
5,other,5,linear,False,0,176036,2558,0.2283901727014495,0.01985577892769186
5,all,5,featureless,False,0,186268,2558,0.044559963047504425,0.021869419142603874
5,all,5,linear,False,0,186268,2558,0.04586399547067278,0.019923095398070412
6,same,1,featureless,False,0,1022,256,0.00541660888120532,0.00406285934150219
6,same,1,linear,False,0,1022,256,0.004974511611772839,0.0020087105425560603
6,other,1,featureless,False,0,187548,256,0.02684500440955162,0.028078150004148483
