subset,category,fold_id,model,downsample,seed_id,train_size,test_size,rmse,mae,train_time
sulfate reducer,same,2,linear,False,0,49,13,0.04028164,0.034607496,0.1395537853240966
ammonia oxidizers,same,2,linear,False,0,3129,783,0.023765875,0.009272908,26.19152021408081
likely sulfur reducer!!!!!!,same,2,linear,False,0,15,4,0.031152245,0.029112305,0.1028094291687011
acetogen,same,2,linear,False,0,17,5,0.09177948,0.040058367,0.1145696640014648
methanotrophs,same,2,linear,False,0,10,3,0.04603092,0.052282743,0.094477891921997
heterotrophs,same,2,linear,False,0,37,9,0.034248147,0.017012043,0.1268985271453857
methanogen,same,2,linear,False,0,6,2,0.028697116,0.022864906,0.1305689811706543
Heterotroph,same,2,tree,False,0,140836,35209,0.0335065664831384,0.0178502997799637,3428.0410721302032
Heterotroph,same,2,tree,True,1,12781,35209,0.0333641584236275,0.0168476589471773,261.13178730010986
Heterotroph,same,2,tree,True,2,12781,35209,0.0332625943824366,0.0158571182180179,241.49432516098025
Heterotroph,same,2,tree,True,3,12781,35209,0.0332803823705076,0.0166939309745488,230.8370535373688
nitrogen fixer,same,2,tree,False,0,5117,1279,0.0325258718272772,0.0216390896777445,51.838685512542725
methanotrophs/methylotrophs,same,2,tree,False,0,415,104,0.0280476169411055,0.0181018844731357,1.3485612869262695
hydrogen or sulfur oxizier,same,2,tree,False,0,6,2,0.0036399034942297,0.0035464523049692,0.0863533020019531
"hydrogen producer, fermenter heterotroph",same,2,tree,False,0,3,1,0.0015806768788024,0.0015806768788024,0.0374410152435302
sulfur oxidizer,same,2,tree,False,0,17,5,0.041001064807381,0.0311546699538464,0.1228439807891845
ammonia oxidizers,same,2,tree,False,0,3129,783,0.0238691163904902,0.0093294337407868,14.3154616355896
sulfate reducer,same,2,tree,False,0,49,13,0.0409226772049378,0.0345982900496734,0.1833276748657226
clostridium,same,2,tree,False,0,180,45,0.0293102801953278,0.0139120720863423,0.6636788845062256
nitrite oxidizer,same,2,tree,False,0,12,3,0.008191875239673,0.0054692335737248,0.093273639678955
probably not methanotrophs,same,2,tree,False,0,511,128,0.020495254874292,0.011902814772822,0.9870126247406006
"nitrite oxidizer, hydrogen oxidizer",same,2,tree,False,0,308,77,0.0189447046741287,0.0128187878170586,0.5868346691131592
"iron oxidizer, sulfur oxidizer",same,2,tree,False,0,202,51,0.0211446219829366,0.0123656459220027,0.3465621471405029
hydrogen and sulfur oxidizers,same,2,tree,False,0,16,4,0.0245901628040342,0.0195718571882356,0.1244776248931884
"methanotrophs (also methylotrophs, so not all obligate autotrophs)",same,2,tree,False,0,62,16,0.0187494477440301,0.0107955147837093,0.1661651134490966
heterotroph,same,2,tree,False,0,36,9,0.0465700482683203,0.036467110472066,0.2687854766845703
methanogen,same,2,tree,False,0,6,2,0.0286984729729795,0.0228666087884145,0.1040959358215332
iron oxidizer,same,2,tree,False,0,72,18,0.0431409347709179,0.0161558349018118,0.2924973964691162
heterotrophs,same,2,tree,False,0,37,9,0.0342481465175875,0.0170120410558239,0.1285281181335449
likely sulfur reducer!!!!!!,same,2,tree,False,0,15,4,0.0303070789823455,0.0247623083181679,0.167280912399292
acetogen,same,2,tree,False,0,17,5,0.0917802038629793,0.0400593831545847,0.125720739364624
methanotrophs,same,2,tree,False,0,10,3,0.0496393774425325,0.0510626646379629,0.1207108497619628
clostridium,same,3,featureless,False,0,180,45,0.034690242,0.030806918,0.0136253833770751
sulfate reducer,same,3,featureless,False,0,50,12,0.027543742,0.023932535,0.0041236877441406
nitrite oxidizer,same,3,featureless,False,0,12,3,0.0068594674,0.0029756315,0.0013020038604736
"nitrite oxidizer, hydrogen oxidizer",same,3,featureless,False,0,308,77,0.025654633,0.013867469,0.0223872661590576
ammonia oxidizers,same,3,featureless,False,0,3130,782,0.029410131,0.014005134,0.3365647792816162
hydrogen or sulfur oxizier,same,3,featureless,False,0,6,2,0.0018175615,0.0013001831,0.0011520385742187
methanotrophs/methylotrophs,same,3,featureless,False,0,415,104,0.029512186,0.025928915,0.0689475536346435
nitrogen fixer,same,3,featureless,False,0,5117,1279,0.03369832,0.021467894,0.7673978805541992
Heterotroph,same,3,featureless,False,0,140836,35209,0.034494765,0.019392844,8.659663438796997
Heterotroph,same,3,featureless,True,1,12781,35209,0.034496494,0.01918282,4.348596572875977
Heterotroph,same,3,featureless,True,2,12781,35209,0.03449722,0.019667834,4.349825859069824
Heterotroph,same,3,featureless,True,3,12781,35209,0.034495916,0.019217823,4.3510706424713135
"hydrogen producer, fermenter heterotroph",same,3,featureless,False,0,3,1,3.022165e-05,3.022165e-05,0.0009727478027343
sulfur oxidizer,same,3,featureless,False,0,18,4,0.062021263,0.02169826,0.0024909973144531
likely sulfur reducer!!!!!!,same,3,featureless,False,0,15,4,0.02953677,0.025092063,0.0029633045196533
probably not methanotrophs,same,3,featureless,False,0,511,128,0.029832847,0.012401322,0.0889971256256103
hydrogen and sulfur oxidizers,same,3,featureless,False,0,16,4,0.05094762,0.036835544,0.0037577152252197
methanogen,same,3,featureless,False,0,6,2,0.02437361,0.017961029,0.0015325546264648
iron oxidizer,same,3,featureless,False,0,72,18,0.03213488,0.019587124,0.0392272472381591
heterotrophs,same,3,featureless,False,0,37,9,0.012296797,0.012699266,0.0064940452575683
"methanotrophs (also methylotrophs, so not all obligate autotrophs)",same,3,featureless,False,0,62,16,0.027083933,0.026408345,0.0116703510284423
acetogen,same,3,featureless,False,0,18,4,0.029120421,0.026617631,0.0034012794494628
methanotrophs,same,3,featureless,False,0,10,3,0.033961147,0.036726147,0.0021584033966064
heterotroph,same,3,featureless,False,0,36,9,0.029902328,0.02461675,0.0080680847167968
"iron oxidizer, sulfur oxidizer",same,3,featureless,False,0,202,51,0.030990236,0.021120574,0.0815999507904052
Heterotroph,same,3,linear,False,0,140836,35209,0.032264184,0.01609708,22992.23746228218
Heterotroph,same,3,linear,True,1,12781,35209,0.032971926,0.016224148,1735.9633276462555
Heterotroph,same,3,linear,True,2,12781,35209,0.032811504,0.01652394,1733.335734128952
Heterotroph,same,3,linear,True,3,12781,35209,0.032987814,0.01632417,1547.6666185855863
nitrogen fixer,same,3,linear,False,0,5117,1279,0.03252827,0.020047206,90.79158568382265
methanotrophs/methylotrophs,same,3,linear,False,0,415,104,0.02335837,0.017760389,1.7703347206115725
hydrogen or sulfur oxizier,same,3,linear,False,0,6,2,0.0018175615,0.0013001831,0.1050813198089599
sulfur oxidizer,same,3,linear,False,0,18,4,0.060640074,0.01935843,0.1460597515106201
hydrogen and sulfur oxidizers,same,3,linear,False,0,16,4,0.047525365,0.036835544,0.0660490989685058
"methanotrophs (also methylotrophs, so not all obligate autotrophs)",same,3,linear,False,0,62,16,0.027083933,0.026408345,0.1628420352935791
nitrite oxidizer,same,3,linear,False,0,12,3,0.0068150056,0.0031242203,0.0872688293457031
"nitrite oxidizer, hydrogen oxidizer",same,3,linear,False,0,308,77,0.02484523,0.0129176555,0.6979598999023438
iron oxidizer,same,3,linear,False,0,72,18,0.028553108,0.015561516,0.1782643795013427
heterotrophs,same,3,linear,False,0,37,9,0.012296797,0.012699266,0.0918669700622558
heterotroph,same,3,linear,False,0,36,9,0.022686142,0.008044668,0.0931272506713867
probably not methanotrophs,same,3,linear,False,0,511,128,0.029170591,0.0110559,1.2815918922424316
"hydrogen producer, fermenter heterotroph",same,3,linear,False,0,3,1,3.022165e-05,3.022165e-05,0.0833232402801513
ammonia oxidizers,same,3,linear,False,0,3130,782,0.025669226,0.010076484,33.01323890686035
clostridium,same,3,linear,False,0,180,45,0.027745139,0.021815378,0.3759069442749023
sulfate reducer,same,3,linear,False,0,50,12,0.028557828,0.024830405,0.1423125267028808
"iron oxidizer, sulfur oxidizer",same,3,linear,False,0,202,51,0.028910901,0.016116925,0.51474928855896
methanogen,same,3,linear,False,0,6,2,0.025708703,0.01925486,0.0876061916351318
likely sulfur reducer!!!!!!,same,3,linear,False,0,15,4,0.034151595,0.026283374,0.0943081378936767
methanotrophs,same,3,linear,False,0,10,3,0.047002643,0.056280397,0.0859038829803466
acetogen,same,3,linear,False,0,18,4,0.02534958,0.022479124,0.2607045173645019
Heterotroph,same,3,tree,False,0,140836,35209,0.0337271573047682,0.017829718399397,2474.181193113327
Heterotroph,same,3,tree,True,1,12781,35209,0.0336112859951243,0.0171308727959711,221.11956810951236
Heterotroph,same,3,tree,True,2,12781,35209,0.033335493016471,0.0167816029249488,230.700190782547
