subset,category,fold_id,model,downsample,seed_id,train_size,test_size,rmse,mae,train_time
18O,all,2,tree,True,2,47710,28223,0.0338376669297521,0.0148922381400486,679.3970847129822
18O,all,2,tree,True,3,112892,28223,0.033621559683444,0.0146925923022397,1629.148023366928
18O,all,2,tree,True,3,47710,28223,0.0338974025117652,0.0148637367601622,671.9945375919342
13C,all,2,tree,False,0,179284,9542,0.0278842564020936,0.0207667341903712,3270.431074380874
13C,all,2,tree,True,1,38168,9542,0.0273552427186163,0.0191432491973041,668.8624224662781
13C,all,2,tree,True,1,141116,9542,0.0269723076549259,0.0189488012475601,2572.527402639389
13C,all,2,tree,True,2,38168,9542,0.0273156536900221,0.0186560023007969,665.8167479038239
13C,all,2,tree,True,2,141116,9542,0.0270099657555862,0.0189663871778066,2589.2680406570435
13C,all,2,tree,True,3,38168,9542,0.0273977403906801,0.0188337781777209,665.0466947555542
13C,all,2,tree,True,3,141116,9542,0.0269442189810098,0.0189250779095812,2634.9253726005554
18O,all,3,featureless,False,0,160603,28223,0.03562902,0.01771782,4.394557476043701
18O,all,3,featureless,True,1,112892,28223,0.035622954,0.017748604,6.799493074417114
18O,all,3,featureless,True,1,47710,28223,0.035612706,0.017797116,3.441572666168213
18O,all,3,featureless,True,2,112892,28223,0.035646662,0.01765618,6.817456007003784
18O,all,3,featureless,True,2,47710,28223,0.035627045,0.017725095,3.542130470275879
18O,all,3,featureless,True,3,112892,28223,0.035631124,0.01771029,6.805349111557007
18O,all,3,featureless,True,3,47710,28223,0.035639267,0.017690133,3.432902336120605
13C,all,3,featureless,False,0,179284,9542,0.030094601,0.024185387,3.904015064239502
13C,all,3,featureless,True,1,38168,9542,0.03011832,0.024238104,2.2784292697906494
13C,all,3,featureless,True,1,141116,9542,0.03006975,0.024131648,7.557377815246582
13C,all,3,featureless,True,2,38168,9542,0.030056002,0.02410305,2.2816061973571777
13C,all,3,featureless,True,2,141116,9542,0.030067937,0.024128795,7.555488348007202
13C,all,3,featureless,True,3,38168,9542,0.030043032,0.024075288,2.2694215774536133
13C,all,3,featureless,True,3,141116,9542,0.030114502,0.024229629,7.525157928466797
18O,all,3,tree,False,0,160603,28223,0.0344911043339286,0.0159606714374931,2933.841001272201
18O,all,3,tree,True,1,112892,28223,0.0336260502891666,0.0148606254582476,2061.940762281418
18O,all,3,tree,True,1,47710,28223,0.033835202718642,0.0148409458462145,886.260449886322
18O,all,3,tree,True,2,112892,28223,0.0336633005064793,0.0147819930957966,2101.8177144527435
18O,all,3,tree,True,2,47710,28223,0.0338608029462043,0.0149343539505767,847.1404006481171
18O,all,3,tree,True,3,112892,28223,0.0336346420761337,0.0148515944685689,2076.1082298755646
18O,all,3,tree,True,3,47710,28223,0.0338921474250724,0.0148120921994944,867.5923137664795
13C,all,3,tree,False,0,179284,9542,0.0282887514697159,0.020371212105319,3663.394703388214
13C,all,3,tree,True,1,38168,9542,0.0278781732367147,0.0187006218799423,751.4074099063873
13C,all,3,tree,True,1,141116,9542,0.0274107718807118,0.018662349960141,2890.883982181549
13C,all,3,tree,True,2,38168,9542,0.0279681092861161,0.0184882792412413,737.5042805671692
13C,all,3,tree,True,2,141116,9542,0.0273722789476978,0.0186719250880111,2867.507013320923
13C,all,3,tree,True,3,38168,9542,0.0277717505789275,0.0184969778513404,729.351788520813
13C,all,3,tree,True,3,141116,9542,0.027419790327974,0.0185470207280797,2858.7922699451447
18O,all,4,featureless,False,0,160603,28223,0.036085527,0.017748415,4.661219120025635
18O,all,4,featureless,True,1,112892,28223,0.036076963,0.01777045,6.691347599029541
18O,all,4,featureless,True,1,47710,28223,0.036064714,0.01781531,3.375962972640991
18O,all,4,featureless,True,2,112892,28223,0.036098044,0.017699901,6.919825553894043
18O,all,4,featureless,True,2,47710,28223,0.036098517,0.017697554,3.354973793029785
18O,all,4,featureless,True,3,112892,28223,0.036090977,0.0177235,6.853882312774658
18O,all,4,featureless,True,3,47710,28223,0.03612018,0.017623888,3.2394487857818604
13C,all,4,featureless,False,0,179284,9542,0.029477954,0.024161723,3.952516078948975
13C,all,4,featureless,True,1,38168,9542,0.029533714,0.024275247,2.2948367595672607
13C,all,4,featureless,True,1,141116,9542,0.029447334,0.024093919,7.583436250686645
13C,all,4,featureless,True,2,38168,9542,0.029449187,0.024098106,2.382741451263428
13C,all,4,featureless,True,2,141116,9542,0.029458867,0.024118718,7.5849223136901855
13C,all,4,featureless,True,3,38168,9542,0.02944363,0.024085544,2.297530174255371
13C,all,4,featureless,True,3,141116,9542,0.029492697,0.02419365,7.610739231109619
18O,all,4,tree,False,0,160603,28223,0.0349984668585314,0.0159378635639184,2888.6051943302155
18O,all,4,tree,True,1,112892,28223,0.0339723085322453,0.0149346966023552,2064.9284522533417
18O,all,4,tree,True,1,47710,28223,0.034172916838915,0.0148455494393904,871.7021234035492
18O,all,4,tree,True,2,112892,28223,0.0340152831039616,0.01483402291462,2067.810069322586
18O,all,4,tree,True,2,47710,28223,0.0342355301620538,0.0149949354393332,861.824768781662
18O,all,4,tree,True,3,112892,28223,0.0339723908880522,0.0148575012124358,2040.2558476924896
18O,all,4,tree,True,3,47710,28223,0.0341859941669996,0.0149189307897978,876.127564907074
13C,all,4,tree,False,0,179284,9542,0.0278266563938987,0.0205977474081379,2518.469348669052
13C,all,4,tree,True,1,38168,9542,0.0275725338612062,0.0188547516468348,516.6581861972809
13C,all,4,tree,True,1,141116,9542,0.0269680503899375,0.0188414349006384,2016.6746225357056
13C,all,4,tree,True,2,38168,9542,0.0278456346638645,0.0189626979977164,523.7307214736938
13C,all,4,tree,True,2,141116,9542,0.0269758011326286,0.0189340206050952,2016.5104353427887
13C,all,4,tree,True,3,38168,9542,0.0273575455916758,0.0188443179701849,549.0283665657043
13C,all,4,tree,True,3,141116,9542,0.0270734671796219,0.0189069311960981,2002.8885595798488
18O,all,5,featureless,False,0,160603,28223,0.03555909,0.017953869,4.359652519226074
18O,all,5,featureless,True,1,112892,28223,0.035556145,0.01796721,6.7381696701049805
18O,all,5,featureless,True,1,47710,28223,0.03555166,0.017989557,3.407912015914917
18O,all,5,featureless,True,2,112892,28223,0.035574604,0.017895129,6.854117631912232
18O,all,5,featureless,True,2,47710,28223,0.03556266,0.017937418,3.4145596027374268
18O,all,5,featureless,True,3,112892,28223,0.035563834,0.01793268,6.770719766616821
18O,all,5,featureless,True,3,47710,28223,0.035573103,0.017901786,3.4185574054718018
13C,all,5,featureless,False,0,179284,9542,0.029168963,0.023971945,6.950065612792969
13C,all,5,featureless,True,1,38168,9542,0.02921683,0.024057934,4.219576835632324
13C,all,5,featureless,True,1,141116,9542,0.029142326,0.023921149,14.2637836933136
13C,all,5,featureless,True,2,38168,9542,0.029149417,0.023933582,4.217281818389893
13C,all,5,featureless,True,2,141116,9542,0.029154534,0.023944486,14.260416507720947
13C,all,5,featureless,True,3,38168,9542,0.029150069,0.023934972,4.218903064727783
13C,all,5,featureless,True,3,141116,9542,0.029190538,0.02401058,14.260329246520996
18O,all,5,linear,False,0,160603,28223,0.03355476,0.015249812,27883.282752275467
18O,all,5,tree,False,0,160603,28223,0.0342191544113325,0.0159429706825344,2289.419970273972
18O,all,5,tree,True,1,112892,28223,0.0335954980997174,0.0151989595643143,1628.6989324092865
18O,all,5,tree,True,1,47710,28223,0.0338239508531587,0.0152321999695441,673.7106642723083
18O,all,5,tree,True,2,112892,28223,0.0336179222082301,0.015073418428341,1585.4659826755524
18O,all,5,tree,True,2,47710,28223,0.0338785098415786,0.015274732679245,688.8541243076324
18O,all,5,tree,True,3,112892,28223,0.0336114183855398,0.0152069009256726,1664.9139909744265
18O,all,5,tree,True,3,47710,28223,0.0339013739483709,0.0150820430028528,686.1683301925659
13C,all,5,tree,False,0,179284,9542,0.0274841994920433,0.0206478818010495,2544.351896047592
13C,all,5,tree,True,1,38168,9542,0.0269001954310578,0.0190268926173176,541.9075443744659
13C,all,5,tree,True,1,141116,9542,0.026571558038456,0.0187759317579868,2058.341057777405
13C,all,5,tree,True,2,38168,9542,0.026940969220541,0.018443746177741,527.0460917949677
13C,all,5,tree,True,2,141116,9542,0.0264785894806953,0.0187665037587806,2086.661048412323
13C,all,5,tree,True,3,38168,9542,0.0268627599642694,0.0188046414828838,540.5122003555298
13C,all,5,tree,True,3,141116,9542,0.0264664584780073,0.0188374949627856,2044.78311753273
