subset,category,fold_id,model,downsample,seed_id,train_size,test_size,rmse,mae,train_time
"iron oxidizer, sulfur oxidizer",same,1,tree,False,0,202,51,0.0222204760800318,0.0182846045700918,0.4300696849822998
Bacterial nitrite oxidizer,same,1,tree,False,0,320,80,0.0370904649947565,0.0138357051098132,0.7213273048400879
Bacterial ammonia oxidizer,same,1,tree,False,0,2019,505,0.0296352944705543,0.009641617838519,6.8472278118133545
Methanogen,same,1,tree,False,0,6,2,0.0140112139675445,0.0138340108096599,0.0746204853057861
Acetogen,same,1,tree,False,0,17,5,0.021141611764197,0.0229497701402578,0.0809049606323242
"Iron, sulfur, hydrogen oxidizer",same,1,tree,False,0,16,4,0.0222103119974588,0.0220580696024828,0.1343066692352295
iron oxidizer,same,1,tree,False,0,72,18,0.0270968595554182,0.0267626177519559,0.2288315296173095
Acetogen,same,2,featureless,False,0,17,5,0.087890886,0.03450243,0.0015909671783447
"Iron, sulfur, hydrogen oxidizer",same,2,featureless,False,0,16,4,0.024394576,0.0237263,0.0023066997528076
Archaeal ammonia oxidizer,same,2,featureless,False,0,1110,278,0.016764397,0.009311668,0.0812811851501464
"iron oxidizer, sulfur oxidizer",same,2,featureless,False,0,202,51,0.022373779,0.01643553,0.0163455009460449
Methanogen,same,2,featureless,False,0,6,2,0.02610524,0.019513149,0.0009357929229736
iron oxidizer,same,2,featureless,False,0,72,18,0.027229933,0.018599197,0.0061964988708496
Bacterial nitrite oxidizer,same,2,featureless,False,0,320,80,0.023357343,0.014790133,0.0398292541503906
hydrogen or sulfur oxizier,same,2,featureless,False,0,6,2,0.0036399043,0.003546453,0.0011849403381347
Frankia nitrogen fixer,same,2,featureless,False,0,3922,981,0.031214844,0.022124829,0.596050500869751
Rhizobium nitrogen fixer,same,2,featureless,False,0,1194,299,0.03433,0.02322875,0.1338808536529541
Methanotroph,same,2,featureless,False,0,488,122,0.035123352,0.022167925,0.1068758964538574
Bacterial ammonia oxidizer,same,2,featureless,False,0,2019,505,0.030002845,0.017485723,0.3144176006317138
sulfur oxidizer,same,2,featureless,False,0,17,5,0.04011839,0.02136969,0.0025336742401123
Heterotroph,same,2,featureless,False,0,141668,35417,0.034212004,0.019423602,10.620920419692991
Heterotroph,same,2,featureless,True,1,11741,35417,0.034216296,0.0190019,5.323479652404785
Heterotroph,same,2,featureless,True,2,11741,35417,0.034213893,0.019612212,5.325712442398071
Heterotroph,same,2,featureless,True,3,11741,35417,0.034211952,0.019401073,5.326792001724243
Methanotroph,same,2,linear,False,0,488,122,0.030071069,0.018018957,1.702362298965454
hydrogen or sulfur oxizier,same,2,linear,False,0,6,2,0.0036399043,0.003546453,0.1438121795654297
Rhizobium nitrogen fixer,same,2,linear,False,0,1194,299,0.033055454,0.020196136,6.038489580154419
Heterotroph,same,2,linear,False,0,141668,35417,0.031999737,0.016118579,21108.69358944893
Heterotroph,same,2,linear,True,1,11741,35417,0.032609873,0.016258478,1198.5162827968595
Heterotroph,same,2,linear,True,2,11741,35417,0.032776993,0.016525578,1357.0965738296509
Heterotroph,same,2,linear,True,3,11741,35417,0.032717556,0.016380958,1779.6615278720856
Frankia nitrogen fixer,same,2,linear,False,0,3922,981,0.03019069,0.01929193,56.74460768699646
Acetogen,same,2,linear,False,0,17,5,0.09177949,0.04005839,0.0952095985412597
"Iron, sulfur, hydrogen oxidizer",same,2,linear,False,0,16,4,0.02243431,0.014602249,0.0913660526275634
Archaeal ammonia oxidizer,same,2,linear,False,0,1110,278,0.01658412,0.009163336,4.790518522262573
Bacterial nitrite oxidizer,same,2,linear,False,0,320,80,0.022816071,0.013256529,0.7514564990997314
"iron oxidizer, sulfur oxidizer",same,2,linear,False,0,202,51,0.021145461,0.012367934,0.577613353729248
Methanogen,same,2,linear,False,0,6,2,0.028697116,0.022864906,0.100555419921875
sulfur oxidizer,same,2,linear,False,0,17,5,0.040200375,0.025450673,0.1236577033996582
Bacterial ammonia oxidizer,same,2,linear,False,0,2019,505,0.025487533,0.010338343,14.915109872817991
iron oxidizer,same,2,linear,False,0,72,18,0.034832664,0.01884439,0.172443151473999
Heterotroph,same,2,tree,False,0,141668,35417,0.033428901773326,0.0178851582436025,2615.836760520935
Heterotroph,same,2,tree,True,1,11741,35417,0.0331069000802681,0.01655106907495,176.7174732685089
Heterotroph,same,2,tree,True,2,11741,35417,0.0335459994525804,0.0168300199214083,192.854544878006
Heterotroph,same,2,tree,True,3,11741,35417,0.0332620361717274,0.0172381234618509,170.37033987045288
Methanotroph,same,2,tree,False,0,488,122,0.0311538710238687,0.0189409989395455,1.761826992034912
Frankia nitrogen fixer,same,2,tree,False,0,3922,981,0.0304432241784198,0.0196939970650527,24.976583003997803
hydrogen or sulfur oxizier,same,2,tree,False,0,6,2,0.0036399034942297,0.0035464523049692,0.0918183326721191
sulfur oxidizer,same,2,tree,False,0,17,5,0.041001064807381,0.0311546699538464,0.1079523563385009
Bacterial ammonia oxidizer,same,2,tree,False,0,2019,505,0.0254568802103357,0.0100397434576212,7.393998861312866
Rhizobium nitrogen fixer,same,2,tree,False,0,1194,299,0.0332686730361376,0.020785692618879,3.764075994491577
Bacterial nitrite oxidizer,same,2,tree,False,0,320,80,0.0240928132502755,0.01313511255075,0.7050399780273438
"Iron, sulfur, hydrogen oxidizer",same,2,tree,False,0,16,4,0.0245901628040342,0.0195718571882356,0.1105487346649169
iron oxidizer,same,2,tree,False,0,72,18,0.0431409347709179,0.0161558349018118,0.2385168075561523
"iron oxidizer, sulfur oxidizer",same,2,tree,False,0,202,51,0.0211441924725465,0.0123656459220027,0.3679056167602539
Archaeal ammonia oxidizer,same,2,tree,False,0,1110,278,0.0165659757851611,0.0093183496501296,1.7521162033081057
Methanogen,same,2,tree,False,0,6,2,0.0286984729729795,0.0228666087884145,0.1064870357513427
Acetogen,same,2,tree,False,0,17,5,0.0917802038629793,0.0400593831545847,0.1091928482055664
Acetogen,same,3,featureless,False,0,18,4,0.029120421,0.026617631,0.0025174617767333
iron oxidizer,same,3,featureless,False,0,72,18,0.03213488,0.019587124,0.0130825042724609
Heterotroph,same,3,featureless,False,0,141668,35417,0.034255624,0.019389667,8.704478740692139
Heterotroph,same,3,featureless,True,1,11741,35417,0.034256775,0.019302431,4.135236978530884
Heterotroph,same,3,featureless,True,2,11741,35417,0.034255862,0.01968275,3.730087757110596
Heterotroph,same,3,featureless,True,3,11741,35417,0.034255303,0.019618046,3.111887693405152
Archaeal ammonia oxidizer,same,3,featureless,False,0,1110,278,0.018002782,0.008936157,0.183096170425415
hydrogen or sulfur oxizier,same,3,featureless,False,0,6,2,0.0018175615,0.0013001831,0.0018796920776367
sulfur oxidizer,same,3,featureless,False,0,18,4,0.062021263,0.02169826,0.0034360885620117
Bacterial nitrite oxidizer,same,3,featureless,False,0,320,80,0.018941866,0.013179628,0.0570101737976074
Rhizobium nitrogen fixer,same,3,featureless,False,0,1194,299,0.035625737,0.02396959,0.1943600177764892
"Iron, sulfur, hydrogen oxidizer",same,3,featureless,False,0,16,4,0.05094762,0.036835544,0.0022435188293457
"iron oxidizer, sulfur oxidizer",same,3,featureless,False,0,202,51,0.030990236,0.021120574,0.0351917743682861
Methanogen,same,3,featureless,False,0,6,2,0.02437361,0.017961029,0.0015103816986083
Methanotroph,same,3,featureless,False,0,488,122,0.026711587,0.023993962,0.0837867259979248
Bacterial ammonia oxidizer,same,3,featureless,False,0,2019,505,0.035631955,0.01668684,0.4057347774505615
Frankia nitrogen fixer,same,3,featureless,False,0,3922,981,0.030885836,0.021863878,1.0721287727355957
Heterotroph,same,3,linear,False,0,141668,35417,0.03196358,0.016120061,24271.862495183945
Heterotroph,same,3,linear,True,1,11741,35417,0.03271406,0.016329516,1239.8330302238464
Heterotroph,same,3,linear,True,2,11741,35417,0.032658212,0.01672351,1649.6997628211975
Heterotroph,same,3,linear,True,3,11741,35417,0.032862023,0.016555745,1461.5576679706571
"iron oxidizer, sulfur oxidizer",same,3,linear,False,0,202,51,0.028909096,0.01612069,0.4542739391326904
"Iron, sulfur, hydrogen oxidizer",same,3,linear,False,0,16,4,0.047525365,0.036835544,0.0675346851348877
iron oxidizer,same,3,linear,False,0,72,18,0.028553108,0.015561516,0.150850772857666
Archaeal ammonia oxidizer,same,3,linear,False,0,1110,278,0.017560868,0.009336583,3.609053134918213
Bacterial nitrite oxidizer,same,3,linear,False,0,320,80,0.018437982,0.012137352,0.6560969352722168
Methanotroph,same,3,linear,False,0,488,122,0.024975026,0.019653063,1.2944910526275637
Frankia nitrogen fixer,same,3,linear,False,0,3922,981,0.029517729,0.018972725,49.57146048545837
sulfur oxidizer,same,3,linear,False,0,18,4,0.060640074,0.019358426,0.1098041534423828
hydrogen or sulfur oxizier,same,3,linear,False,0,6,2,0.0018175615,0.0013001831,0.1089789867401123
Bacterial ammonia oxidizer,same,3,linear,False,0,2019,505,0.031698737,0.0102765,11.343801498413086
Rhizobium nitrogen fixer,same,3,linear,False,0,1194,299,0.034164067,0.020742897,4.117579936981201
Methanogen,same,3,linear,False,0,6,2,0.025708703,0.01925486,0.1092212200164794
Acetogen,same,3,linear,False,0,18,4,0.02534958,0.022479124,0.1041915416717529
Rhizobium nitrogen fixer,same,3,tree,False,0,1194,299,0.0342133603243724,0.0209295916382911,6.152463674545288
Frankia nitrogen fixer,same,3,tree,False,0,3922,981,0.0294924455429424,0.0188580672547686,17.586397647857666
hydrogen or sulfur oxizier,same,3,tree,False,0,6,2,0.0018175622155896,0.0013001831248402,0.0785238742828369
Methanotroph,same,3,tree,False,0,488,122,0.0257856345303301,0.0195297190400232,2.0498292446136475
Heterotroph,same,3,tree,False,0,141668,35417,0.0333849352068446,0.017919854044549,4428.3589656353
Heterotroph,same,3,tree,True,1,11741,35417,0.03340049787359,0.0173232871614125,276.53240513801575
Heterotroph,same,3,tree,True,2,11741,35417,0.0332059774623276,0.0172039691627715,277.64603209495544
Heterotroph,same,3,tree,True,3,11741,35417,0.0333291180536628,0.0162200971297017,289.28131580352783
iron oxidizer,same,3,tree,False,0,72,18,0.029405844177268,0.0133923469111323,0.262117862701416
Archaeal ammonia oxidizer,same,3,tree,False,0,1110,278,0.0175308655622569,0.0091372121460911,1.6947929859161377
sulfur oxidizer,same,3,tree,False,0,18,4,0.0597701666727145,0.015640070438773,0.1199419498443603
"Iron, sulfur, hydrogen oxidizer",same,3,tree,False,0,16,4,0.0472101581525566,0.0368355438113212,0.1208994388580322
Bacterial nitrite oxidizer,same,3,tree,False,0,320,80,0.0180949470833756,0.0124508652079081,0.7748658657073975
Bacterial ammonia oxidizer,same,3,tree,False,0,2019,505,0.0317984375996356,0.0098825697554194,6.887208461761475
"iron oxidizer, sulfur oxidizer",same,3,tree,False,0,202,51,0.0288986136843333,0.0161238422451981,0.3761358261108398
Methanogen,same,3,tree,False,0,6,2,0.0257092432511099,0.0192558804628788,0.1002585887908935
Acetogen,same,3,tree,False,0,18,4,0.0253490546514045,0.0224785390036071,0.1071739196777343
Acetogen,same,4,featureless,False,0,18,4,0.030346317,0.03053775,0.0024433135986328
Methanogen,same,4,featureless,False,0,7,1,0.0342296,0.0342296,0.0011940002441406
Methanotroph,same,4,featureless,False,0,488,122,0.033973113,0.02028807,0.0691003799438476
Bacterial ammonia oxidizer,same,4,featureless,False,0,2019,505,0.029620633,0.016830526,0.3330183029174804
Heterotroph,same,4,featureless,False,0,141668,35417,0.033857845,0.019437477,8.5833101272583
Heterotroph,same,4,featureless,True,1,11741,35417,0.033857923,0.019401226,4.1493330001831055
Heterotroph,same,4,featureless,True,2,11741,35417,0.03385842,0.019575689,3.799360513687134
Heterotroph,same,4,featureless,True,3,11741,35417,0.03385796,0.019508362,3.2242870330810547
iron oxidizer,same,4,featureless,False,0,72,18,0.0598303,0.025737986,0.009711742401123
Archaeal ammonia oxidizer,same,4,featureless,False,0,1111,277,0.016303066,0.009228481,0.1750693321228027
Bacterial nitrite oxidizer,same,4,featureless,False,0,320,80,0.030584553,0.0132165225,0.0815749168395996
sulfur oxidizer,same,4,featureless,False,0,18,4,0.053788215,0.028380575,0.0036425590515136
"iron oxidizer, sulfur oxidizer",same,4,featureless,False,0,203,50,0.021184502,0.015034577,0.0371870994567871
Frankia nitrogen fixer,same,4,featureless,False,0,3923,980,0.03391109,0.02114198,0.600435733795166
Rhizobium nitrogen fixer,same,4,featureless,False,0,1195,298,0.033364646,0.02188602,0.1982293128967285
hydrogen or sulfur oxizier,same,4,featureless,False,0,7,1,0.00323396,0.00323396,0.0015308856964111
"Iron, sulfur, hydrogen oxidizer",same,4,featureless,False,0,16,4,0.023398213,0.012798386,0.0022604465484619
Bacterial ammonia oxidizer,same,4,linear,False,0,2019,505,0.02606162,0.010473128,10.14314889907837
Rhizobium nitrogen fixer,same,4,linear,False,0,1195,298,0.031735674,0.016711898,4.136448621749878
Methanotroph,same,4,linear,False,0,488,122,0.03047387,0.019691177,1.3443245887756348
hydrogen or sulfur oxizier,same,4,linear,False,0,7,1,0.00323396,0.00323396,0.1036257743835449
Frankia nitrogen fixer,same,4,linear,False,0,3923,980,0.032552637,0.01890463,52.196932315826416
Heterotroph,same,4,linear,False,0,141668,35417,0.031550653,0.016112745,29670.3389043808
Heterotroph,same,4,linear,True,1,11741,35417,0.03241606,0.01631427,2873.567450284958
Heterotroph,same,4,linear,True,2,11741,35417,0.03227001,0.016381849,2527.731114387512
Heterotroph,same,4,linear,True,3,11741,35417,0.032270003,0.016326968,2875.734056711197
sulfur oxidizer,same,4,linear,False,0,18,4,0.052471835,0.032914605,0.0992670059204101
iron oxidizer,same,4,linear,False,0,72,18,0.050143156,0.01748986,0.1686241626739502
"iron oxidizer, sulfur oxidizer",same,4,linear,False,0,203,50,0.02101843,0.010825961,0.4308762550354004
Bacterial nitrite oxidizer,same,4,linear,False,0,320,80,0.030252634,0.012725992,0.7015693187713623
Archaeal ammonia oxidizer,same,4,linear,False,0,1111,277,0.016208448,0.009261772,3.717330694198608
"Iron, sulfur, hydrogen oxidizer",same,4,linear,False,0,16,4,0.020243157,0.011123166,0.0942716598510742
Acetogen,same,4,linear,False,0,18,4,0.027890861,0.026734665,0.1030502319335937
Methanogen,same,4,linear,False,0,7,1,0.038582016,0.038582016,0.0903925895690918
Rhizobium nitrogen fixer,same,4,tree,False,0,1195,298,0.0316870228263152,0.0167436621802137,4.126018047332764
hydrogen or sulfur oxizier,same,4,tree,False,0,7,1,0.0032339602974908,0.0032339602974908,0.0794093608856201
Methanotroph,same,4,tree,False,0,488,122,0.0315617111298969,0.0203713169321417,1.7412328720092771
Frankia nitrogen fixer,same,4,tree,False,0,3923,980,0.0325874082828714,0.0188463761550766,24.940919399261475
Heterotroph,same,4,tree,False,0,141668,35417,0.0330487742032692,0.0179564294210607,3498.251039981842
Heterotroph,same,4,tree,True,1,11741,35417,0.0329655371377063,0.0171377003731191,181.1979160308838
Heterotroph,same,4,tree,True,2,11741,35417,0.0332797704618735,0.016195279196836,195.94455289840695
Heterotroph,same,4,tree,True,3,11741,35417,0.0328374826262473,0.0172890503431564,182.2493245601654
"iron oxidizer, sulfur oxidizer",same,4,tree,False,0,203,50,0.0210164682652127,0.0108123936518212,0.2674267292022705
Archaeal ammonia oxidizer,same,4,tree,False,0,1111,277,0.0162803139277814,0.0092641509869182,2.9108922481536865
Bacterial nitrite oxidizer,same,4,tree,False,0,320,80,0.0306914703377059,0.0123217828484637,0.7234888076782227
Bacterial ammonia oxidizer,same,4,tree,False,0,2019,505,0.0262135371256149,0.0105077996229438,9.015143871307371
sulfur oxidizer,same,4,tree,False,0,18,4,0.0534227563469671,0.0362871198991673,0.1251685619354248
Acetogen,same,4,tree,False,0,18,4,0.0278905253691609,0.026734665967524,0.0946991443634033
Methanogen,same,4,tree,False,0,7,1,0.0385822409880347,0.0385822409880347,0.0933053493499755
"Iron, sulfur, hydrogen oxidizer",same,4,tree,False,0,16,4,0.0199766517331803,0.0111805454103483,0.125633955001831
iron oxidizer,same,4,tree,False,0,72,18,0.0471784569010593,0.016170036047697,0.2651233673095703
Methanogen,same,5,featureless,False,0,7,1,0.028218966,0.028218966,0.0008397102355957
Acetogen,same,5,featureless,False,0,18,4,0.04279243,0.027204167,0.0015406608581542
iron oxidizer,same,5,featureless,False,0,72,18,0.06305576,0.019903282,0.0088810920715332
Bacterial nitrite oxidizer,same,5,featureless,False,0,320,80,0.021221263,0.013685705,0.0403883457183837
sulfur oxidizer,same,5,featureless,False,0,18,4,0.018494911,0.0155814355,0.0026097297668457
"iron oxidizer, sulfur oxidizer",same,5,featureless,False,0,203,50,0.018479954,0.0138064185,0.0257439613342285
hydrogen or sulfur oxizier,same,5,featureless,False,0,7,1,0.0011039376,0.0011039376,0.0011987686157226
Methanotroph,same,5,featureless,False,0,488,122,0.029094405,0.021257944,0.0753471851348877
Bacterial ammonia oxidizer,same,5,featureless,False,0,2020,504,0.032116562,0.0169789,0.3200013637542724
Frankia nitrogen fixer,same,5,featureless,False,0,3923,980,0.036514886,0.022457717,0.6332955360412598
Archaeal ammonia oxidizer,same,5,featureless,False,0,1111,277,0.01573541,0.008635218,0.173039436340332
Rhizobium nitrogen fixer,same,5,featureless,False,0,1195,298,0.037791234,0.025620922,0.1904661655426025
Heterotroph,same,5,featureless,False,0,141668,35417,0.03410234,0.019531935,8.664144515991211
Heterotroph,same,5,featureless,True,1,11741,35417,0.03410213,0.019488856,4.19386100769043
Heterotroph,same,5,featureless,True,2,11741,35417,0.034104113,0.019690692,4.195364236831665
Heterotroph,same,5,featureless,True,3,11741,35417,0.034102216,0.019509641,4.192692279815674
"Iron, sulfur, hydrogen oxidizer",same,5,featureless,False,0,16,4,0.028475318,0.02921261,0.0032539367675781
Heterotroph,same,5,linear,False,0,141668,35417,0.031843446,0.016081765,20786.016923189163
Heterotroph,same,5,linear,True,1,11741,35417,0.03264297,0.016452767,2624.6622269153595
Heterotroph,same,5,linear,True,2,11741,35417,0.032616567,0.01656136,2623.2915003299718
Heterotroph,same,5,linear,True,3,11741,35417,0.032583326,0.016592383,2621.96857881546
Frankia nitrogen fixer,same,5,linear,False,0,3923,980,0.03501908,0.020435616,37.78856301307678
"Iron, sulfur, hydrogen oxidizer",same,5,linear,False,0,16,4,0.009258598,0.007039612,0.0669033527374267
hydrogen or sulfur oxizier,same,5,linear,False,0,7,1,0.0011039376,0.0011039376,0.1182277202606201
sulfur oxidizer,same,5,linear,False,0,18,4,0.01870218,0.012765937,0.101290225982666
Archaeal ammonia oxidizer,same,5,linear,False,0,1111,277,0.015508005,0.008421658,3.699199676513672
"iron oxidizer, sulfur oxidizer",same,5,linear,False,0,203,50,0.017993066,0.011506955,0.41094970703125
Methanotroph,same,5,linear,False,0,488,122,0.026778862,0.016290195,1.3852012157440186
Rhizobium nitrogen fixer,same,5,linear,False,0,1195,298,0.035807207,0.020159304,6.068235397338867
Bacterial nitrite oxidizer,same,5,linear,False,0,320,80,0.022101233,0.013204463,0.69879150390625
Bacterial ammonia oxidizer,same,5,linear,False,0,2020,504,0.028256666,0.011071993,15.531818389892578
Methanogen,same,5,linear,False,0,7,1,0.032007493,0.032007493,0.0912995338439941
Acetogen,same,5,linear,False,0,18,4,0.04279243,0.027204167,0.190648078918457
iron oxidizer,same,5,linear,False,0,72,18,0.05592167,0.018041706,0.1820337772369384
Heterotroph,same,5,tree,False,0,141668,35417,0.0333253942109706,0.0179556907368708,3520.660698890686
Heterotroph,same,5,tree,True,1,11741,35417,0.0331723413488309,0.0171005228476902,233.2573337554932
Heterotroph,same,5,tree,True,2,11741,35417,0.0332115637709656,0.0170440646664872,229.02400159835813
Heterotroph,same,5,tree,True,3,11741,35417,0.0331366952704285,0.0170071586096551,241.9423213005066
hydrogen or sulfur oxizier,same,5,tree,False,0,7,1,0.0011039382911154,0.0011039382911154,0.0899796485900878
Methanotroph,same,5,tree,False,0,488,122,0.0275388228295303,0.0176467695402024,1.6978342533111572
Frankia nitrogen fixer,same,5,tree,False,0,3923,980,0.0357889701984028,0.0214884802699089,25.51684069633484
Bacterial ammonia oxidizer,same,5,tree,False,0,2020,504,0.0283080357378687,0.0108993499800032,7.031338691711426
sulfur oxidizer,same,5,tree,False,0,18,4,0.0213996114751777,0.0125356180175334,0.1261870861053466
Rhizobium nitrogen fixer,same,5,tree,False,0,1195,298,0.0356724225442032,0.0200041771780873,3.633068084716797
"iron oxidizer, sulfur oxidizer",same,5,tree,False,0,203,50,0.0179935482369165,0.0115069551393389,0.3590142726898193
Bacterial nitrite oxidizer,same,5,tree,False,0,320,80,0.0218935721626867,0.0137788427538186,0.7595634460449219
Archaeal ammonia oxidizer,same,5,tree,False,0,1111,277,0.0155143113419843,0.0086140025540675,1.757659673690796
Methanogen,same,5,tree,False,0,7,1,0.0320081132958876,0.0320081132958876,0.1034510135650634
iron oxidizer,same,5,tree,False,0,72,18,0.0541375125669851,0.0179487150084848,0.296100378036499
"Iron, sulfur, hydrogen oxidizer",same,5,tree,False,0,16,4,0.0081780597517017,0.0064201926936882,0.1299431324005127
Acetogen,same,5,tree,False,0,18,4,0.0427924275200455,0.027204170502955,0.1048386096954345
Frankia nitrogen fixer,other,1,featureless,False,0,183923,981,0.03402603,0.01917284,6.5533294677734375
Frankia nitrogen fixer,other,1,featureless,True,1,3922,981,0.034051318,0.019010823,0.736539363861084
Frankia nitrogen fixer,other,1,featureless,True,2,3922,981,0.033995777,0.019365925,0.7382562160491943
Frankia nitrogen fixer,other,1,featureless,True,3,3922,981,0.03405873,0.018977758,0.7384347915649414
Heterotroph,other,1,featureless,False,0,11741,35417,0.034567468,0.019552756,3.6164824962615967
Methanotroph,other,1,featureless,False,0,188216,122,0.03346712,0.021690655,6.74745774269104
Methanotroph,other,1,featureless,True,1,488,122,0.033510063,0.02150372,0.0608184337615966
Methanotroph,other,1,featureless,True,2,488,122,0.033552106,0.021283962,0.0587387084960937
Methanotroph,other,1,featureless,True,3,488,122,0.034086816,0.018596629,0.0585553646087646
Acetogen,other,1,featureless,False,0,188804,5,0.014974722,0.016534284,5.768444538116455
Acetogen,other,1,featureless,True,1,17,5,0.014102934,0.015608285,0.0033600330352783
Acetogen,other,1,featureless,True,2,17,5,0.026263181,0.028185815,0.0031733512878417
Acetogen,other,1,featureless,True,3,17,5,0.010920714,0.0121438,0.0031497478485107
Methanogen,other,1,featureless,False,0,188818,2,0.014151393,0.013834011,5.1671178340911865
Methanogen,other,1,featureless,True,1,6,2,0.031047365,0.027794946,0.000927448272705
Methanogen,other,1,featureless,True,2,6,2,0.01573676,0.013834011,0.0008985996246337
Methanogen,other,1,featureless,True,3,6,2,0.018437162,0.013834011,0.0008385181427001
hydrogen or sulfur oxizier,other,1,featureless,False,0,188818,2,0.014278018,0.014272792,7.839087963104248
hydrogen or sulfur oxizier,other,1,featureless,True,1,6,2,0.028285196,0.028282559,0.0013329982757568
hydrogen or sulfur oxizier,other,1,featureless,True,2,6,2,0.005840382,0.0058275945,0.0013339519500732
hydrogen or sulfur oxizier,other,1,featureless,True,3,6,2,0.003989952,0.0039712107,0.0013225078582763
"iron oxidizer, sulfur oxidizer",other,1,featureless,False,0,188573,51,0.023890445,0.020701988,5.825698137283325
"iron oxidizer, sulfur oxidizer",other,1,featureless,True,1,202,51,0.023963008,0.020584423,0.0378093719482421
"iron oxidizer, sulfur oxidizer",other,1,featureless,True,2,202,51,0.023881132,0.020511867,0.0368788242340087
