subset,category,fold_id,model,downsample,seed_id,train_size,test_size,rmse,mae,train_time
Sedgwick,same,3,tree,False,0,719,180,0.0128402959209372,0.0074517181973256,7.437770128250122
Detritus,same,4,featureless,False,0,2774,693,0.0031453364,0.0020837237,0.1111266613006591
PP,same,4,featureless,False,0,11656,2914,0.028372966,0.01739513,0.4622714519500732
MC,same,4,featureless,False,0,27242,6810,0.043278936,0.027049065,1.1023271083831787
PJ,same,4,featureless,False,0,11099,2775,0.02523784,0.011456221,0.4336531162261963
Rhizo,same,4,featureless,False,0,3075,769,0.0037602636,0.0023348606,0.1069321632385253
litchfield_island,same,4,featureless,False,0,1777,444,0.0056544654,0.004049236,0.089160680770874
glacier_forefield,same,4,featureless,False,0,1460,365,0.0049303267,0.003635841,0.0855436325073242
GL,same,4,featureless,False,0,11189,2797,0.02447208,0.010672051,0.5690262317657471
Sedgwick,same,4,featureless,False,0,719,180,0.01745376,0.0101396665,0.0305943489074707
Angelo,same,4,featureless,False,0,569,142,0.022606319,0.016638428,0.024519920349121
DBLitter,same,4,featureless,False,0,2863,716,0.027892556,0.012002902,0.1569318771362304
SPRUCE,same,4,featureless,False,0,5323,1330,0.059152447,0.03783759,0.3103063106536865
Rhizo.Detritus,same,4,featureless,False,0,7119,1780,0.003596852,0.0020542196,0.4124195575714111
Hopland,same,4,featureless,False,0,807,202,0.022580285,0.013969886,0.0331733226776123
BS,same,4,featureless,False,0,12285,3071,0.023535665,0.013502449,0.5951159000396729
AN,same,4,featureless,False,0,14923,3731,0.020015737,0.011001192,0.927065134048462
PR,same,4,featureless,False,0,10927,2731,0.034614027,0.018938432,0.6559431552886963
GR,same,4,featureless,False,0,10061,2515,0.026803393,0.017538555,0.5110561847686768
AK,same,4,featureless,False,0,9449,2362,0.031206073,0.018267173,0.56760573387146
Control,same,4,featureless,False,0,2915,729,0.023962457,0.011560487,0.1713109016418457
NoLitter,same,4,featureless,False,0,2831,707,0.021732485,0.010248252,0.1661937236785888
glacier_forefield,same,4,linear,False,0,1460,365,0.004116742,0.0025628577,7.70493483543396
litchfield_island,same,4,linear,False,0,1777,444,0.0051468215,0.0034528007,11.95521116256714
GL,same,4,linear,False,0,11189,2797,0.01838604,0.0073846634,2809.4207911491394
MC,same,4,linear,False,0,27242,6810,0.03919878,0.020958165,5477.934691429138
PJ,same,4,linear,False,0,11099,2775,0.019368667,0.0072510475,2360.3465189933777
PP,same,4,linear,False,0,11656,2914,0.024125185,0.012488426,2473.408974647522
NoLitter,same,4,linear,False,0,2831,707,0.0167333,0.0072215837,27.66903281211853
DBLitter,same,4,linear,False,0,2863,716,0.024703708,0.009697937,18.765977144241333
Control,same,4,linear,False,0,2915,729,0.020171976,0.008404665,19.800843715667725
Rhizo,same,4,linear,False,0,3075,769,0.0036743588,0.0019760705,20.94088816642761
Rhizo.Detritus,same,4,linear,False,0,7119,1780,0.0035252343,0.0019320006,109.71377515792848
Detritus,same,4,linear,False,0,2774,693,0.002508706,0.0013322209,20.397895097732544
Angelo,same,4,linear,False,0,569,142,0.019554546,0.013016293,1.7675378322601318
AN,same,4,linear,False,0,14923,3731,0.018346576,0.008806353,2746.3534922599792
GR,same,4,linear,False,0,10061,2515,0.023862774,0.014714681,1881.273192167282
BS,same,4,linear,False,0,12285,3071,0.02106689,0.01056519,2612.047026872635
SPRUCE,same,4,linear,False,0,5323,1330,0.05469886,0.032476958,68.78869104385376
PR,same,4,linear,False,0,10927,2731,0.03057899,0.017029341,3232.6555070877075
AK,same,4,linear,False,0,9449,2362,0.02953246,0.01704704,334.1601114273072
Sedgwick,same,4,linear,False,0,719,180,0.01300453,0.00611508,2.438967704772949
Hopland,same,4,linear,False,0,807,202,0.015548144,0.009202488,2.2977418899536133
litchfield_island,same,4,tree,False,0,1777,444,0.0051769739291733,0.00337025756762,16.895914554595947
glacier_forefield,same,4,tree,False,0,1460,365,0.0041877098231027,0.0023478700313717,17.248244047164917
Detritus,same,4,tree,False,0,2774,693,0.0025305077564593,0.0013268468707489,41.297398805618286
PP,same,4,tree,False,0,11656,2914,0.0244523701496428,0.0122121662467211,187.0586938858032
GL,same,4,tree,False,0,11189,2797,0.0183929112930464,0.0072200908817508,230.95404696464536
PJ,same,4,tree,False,0,11099,2775,0.0194191019491069,0.0071624588502233,205.92748045921329
MC,same,4,tree,False,0,27242,6810,0.0390636569051573,0.0206681545571603,401.96303033828735
Rhizo.Detritus,same,4,tree,False,0,7119,1780,0.0035958691344752,0.002002105005503,119.4246563911438
Control,same,4,tree,False,0,2915,729,0.0203579056816696,0.009100270772712,44.40615487098694
Rhizo,same,4,tree,False,0,3075,769,0.0037011751971425,0.0021057141422883,53.48127722740173
BS,same,4,tree,False,0,12285,3071,0.0211856597006314,0.0106562386370367,166.7666358947754
AN,same,4,tree,False,0,14923,3731,0.0182309936585897,0.0087196240356812,275.1670949459076
NoLitter,same,4,tree,False,0,2831,707,0.0170273096769131,0.0075421294481255,41.93865704536438
AK,same,4,tree,False,0,9449,2362,0.0296888596084334,0.0169761450975255,115.0175006389618
