subset,category,fold_id,model,downsample,seed_id,train_size,test_size,rmse,mae,train_time
A,same,1,featureless,False,0,450,50,1.1419211468709447,0.923858244480805,0.00011110305786132812
A,same,1,linear,False,0,450,50,0.7378410485620102,0.4525903137263082,0.03132748603820801
A,same,1,tree,False,0,450,50,0.8262725631465726,0.5371975736768099,1.662125825881958
A,other,1,featureless,False,0,500,50,1.1436774737194322,0.8671704380096561,5.4836273193359375e-05
A,other,1,linear,False,0,500,50,1.1353749284419523,0.8642515617134146,0.027715206146240234
A,other,1,tree,False,0,500,50,1.130532061796174,0.8447027031555334,0.037871360778808594
A,all,1,featureless,False,0,950,50,1.133691553672845,0.8921978169997427,6.532669067382812e-05
A,all,1,linear,False,0,950,50,0.8985321240310333,0.6938743209701499,0.028028011322021484
A,all,1,tree,False,0,950,50,0.9537331829647854,0.6391212936454091,0.03770852088928223
A,same,2,featureless,False,0,450,50,1.3679437178010352,1.1694780253511645,5.316734313964844e-05
A,same,2,linear,False,0,450,50,0.8769143676028105,0.6783094838976285,0.027950763702392578
A,same,2,tree,False,0,450,50,0.8823716691883575,0.7080715435106153,0.04141688346862793
A,other,2,featureless,False,0,500,50,1.3385319039753758,1.076563760793844,5.3882598876953125e-05
A,other,2,linear,False,0,500,50,1.3290211407478125,1.0601687256491807,0.028049230575561523
A,other,2,tree,False,0,500,50,1.3375450288724418,1.0295319373536942,0.04343748092651367
A,all,2,featureless,False,0,950,50,1.344018931652772,1.1457868541094793,5.3882598876953125e-05
A,all,2,linear,False,0,950,50,1.074328283467073,0.8180205948691113,0.028353214263916016
A,all,2,tree,False,0,950,50,1.0596035335842737,0.8423272140339785,0.03833961486816406
A,same,3,featureless,False,0,450,50,1.0476534840168235,0.7375225813927426,5.245208740234375e-05
A,same,3,linear,False,0,450,50,0.6707783940530694,0.5310905891759147,0.02817368507385254
A,same,3,tree,False,0,450,50,0.6797494153090275,0.5116746231703004,0.03806114196777344
A,other,3,featureless,False,0,500,50,1.0816011383528517,0.8018468688135242,5.435943603515625e-05
A,other,3,linear,False,0,500,50,1.072326617180213,0.7847759298565019,0.027570486068725586
A,other,3,tree,False,0,500,50,1.0506005732334345,0.6184651830383212,0.04360818862915039
A,all,3,featureless,False,0,950,50,1.0567025418056917,0.8156290908055639,0.00017118453979492188
